State,Division,Candidate,Party,Votes,Percent
NSW,Wentworth,"CRUICKSHANK, Robert",ALP,13171,43.5
NSW,Wentworth,"KELLY, Hon William",LP,17079,56.5
NSW,Werriwa,"CONROY, Hon Alfred",LP,13155,50.0
NSW,Werriwa,"LYNCH, John",ALP,13162,50.0
NSW,West Sydney,"FINCH, Walter",LP,5187,24.7
NSW,West Sydney,"HUGHES, Hon Billy",ALP,15774,75.3
VIC,Balaclava,"CURTIN, John",ALP,12526,41.6
VIC,Balaclava,"WATT, Hon William",LP,17607,58.4
VIC,Ballaarat,"COLDHAM, Francis",LP,15963,48.8
VIC,Ballaarat,"MCGRATH, Charles",ALP,16734,51.2
VIC,Batman,"BRENNAN, Frank",ALP,Unopposed,100.0
VIC,Bendigo,"ARTHUR, John",ALP,16134,55.1
VIC,Bendigo,"ROBB, Alexander",LP,13145,44.9
VIC,Bourke,"ANSTEY, Frank",ALP,22075,65.9
VIC,Bourke,"JENNINGS, Richard",LP,11407,34.1
VIC,Corangamite,"BURKE, Thomas",ALP,15535,48.4
VIC,Corangamite,"MANIFOLD, Hon Chester",LP,16575,51.6
VIC,Corio,"KENDELL, William",LP,15316,48.8
VIC,Corio,"OZANNE, Alfred",ALP,16064,51.2
VIC,Echuca,"GOURLEY, James",ALP,12053,41.8
VIC,Echuca,"PALMER, Albert",LP,16805,58.2
VIC,Fawkner,"CARSE, Frank",LP,11981,40.7
VIC,Fawkner,"HANNAN, Joseph",ALP,17483,59.3
VIC,Flinders,"IRVINE, Hon Sir William",LP,14956,52.7
VIC,Flinders,"MCDOUGALL, John",ALP,13448,47.3
VIC,Grampians,"IRVINE, Hans",LP,14517,49.7
VIC,Grampians,"JOLLEY, Edward",ALP,14694,50.3
VIC,Henty,"ANDREWS, Albert",ALP,12607,37.5
VIC,Henty,"BOYD, James",LP,17742,52.8
VIC,Henty,"CROUCH, Hon Richard",IND,3238,9.6
VIC,Indi,"AHERN, Cornelius",LP,14900,49.0
VIC,Indi,"MOLONEY, Parker",ALP,15519,51.0
VIC,Kooyong,"BEST, Hon Sir Robert",LP,18545,59.4
VIC,Kooyong,"GOLDSTEIN, Vida",IND,10264,32.9
VIC,Kooyong,"TERRY, Edward",IND,2420,7.7
VIC,Maribyrnong,"FENTON, James",ALP,20834,64.3
VIC,Maribyrnong,"REYNOLDS, Edward",LP,11574,35.7
VIC,Melbourne,"HUGHES, Dr Wilfred Kent",LP,8194,30.7
VIC,Melbourne,"MALONEY, Dr William",ALP,18471,69.3
VIC,Melbourne Ports,"MATHEWS, James",ALP,Unopposed,100.0
VIC,Wannon,"MACKINNON, Neil",ALP,13902,46.4
VIC,Wannon,"RODGERS, Arthur",LP,16079,53.6
VIC,Wimmera,"SAMPSON, Sydney",LP,Unopposed,100.0
VIC,Yarra,"TUDOR, Hon Frank",ALP,Unopposed,100.0
QLD,Brisbane,"FINLAYSON, William",ALP,18743,60.3
QLD,Brisbane,"LACKEY, John",LP,12353,39.7
QLD,Capricornia,"HIGGS, Hon William",ALP,15475,67.4
QLD,Capricornia,"MACROSSAN, Neal",LP,7489,32.6
QLD,Darling Downs,"BAUERS, Paul",ALP,11495,43.1
QLD,Darling Downs,"GROOM, Hon Littleton",LP,15148,56.9
QLD,Herbert,"BAMFORD, Hon Frederick",ALP,18700,64.4
QLD,Herbert,"FRASER, Frank",LP,10350,35.6
QLD,Kennedy,"MCDONALD, Hon Charles",ALP,Unopposed,100.0
QLD,Lilley,"LILLEY, Arthur",ALP,14102,47.7
QLD,Lilley,"STUMM, Jacob",LP,15475,52.3
QLD,Maranoa,"PAGE, Hon James",ALP,Unopposed,100.0
QLD,Moreton,"SHERLOCK, John",ALP,11774,42.7
QLD,Moreton,"SINCLAIR, Hugh",LP,15811,57.3
QLD,Oxley,"BAYLEY, James",LP,13841,43.2
QLD,Oxley,"SHARPE, James",ALP,18234,56.8
QLD,Wide Bay,"AUSTIN, John",IND,9155,35.7
QLD,Wide Bay,"FISHER, Rt Hon Andrew",ALP,16494,64.3
SA,Adelaide,"HAMILTON, Walter",LP,8461,33.5
SA,Adelaide,"YATES, Edwin",ALP,16762,66.4
SA,Angas,"GLYNN, Hon Patrick",LP,Unopposed,100.0
SA,Barker,"LIVINGSTON, John",LP,16866,56.7
SA,Barker,"SAMPSON, William",ALP,12876,43.3
SA,Boothby,"DANKEL, George",ALP,18822,55.3
SA,Boothby,"HUNT, Samuel",LP,15227,44.7
SA,Grey,"MORROW, William",LP,12116,46.0
SA,Grey,"POYNTON, Hon Alexander",ALP,14218,54.0
SA,Hindmarsh,"ARCHIBALD, William",ALP,25913,74.4
SA,Hindmarsh,"CRAIG, James",LP,8895,25.6
SA,Wakefield,"FOSTER, Richard",LP,14505,52.4
SA,Wakefield,"HARVEY, William",ALP,13197,47.6
WA,Dampier,"COFFEY, Patrick",ALP,10941,46.1
WA,Dampier,"GREGORY, Henry",LP,12817,53.9
WA,Fremantle,"BURCHELL, Reginald",ALP,16385,56.3
WA,Fremantle,"BRIGGS, Thomas",LP,12705,43.7
WA,Kalgoorlie,"MAHON, Hon Hugh",ALP,Unopposed,100.0
WA,Perth,"FOWLER, Hon James",LP,15256,55.8
WA,Perth,"MCCALLUM, Alexander",ALP,12071,44.2
WA,Swan,"FORREST, Rt Hon Sir John",LP,15950,59.2
WA,Swan,"PETERS, Walter",ALP,10985,40.8
TAS,Bass,"JENSEN, Jens",ALP,9731,56.0
TAS,Bass,"MARSHALL, Alexander",LP,7638,44.0
TAS,Darwin,"O'MALLEY, Hon King",ALP,8585,56.1
TAS,Darwin,"PLUMMER, Ernest",LP,6723,43.9
TAS,Denison,"CLERKE, Arthur",LP,7701,44.1
TAS,Denison,"SMITH, William LAIRD",ALP,9752,55.9
TAS,Franklin,"MCWILLIAMS, William",LP,Unopposed,100.0
TAS,Wilmot,"ATKINSON, Llewellyn",LP,8169,60.9
TAS,Wilmot,"MCFIE, Henry",ALP,5255,39.1
