State,Division,Candidate,Party,Votes,Percent
NSW,Farrer,"TREWIN, Ken",KAP,3091,3.7
NSW,Farrer,"LEY, Hon Sussan",LP,47977,57.8
NSW,Farrer,"EMMERTON, Ronald",PUP,3392,4.1
NSW,Farrer,"HICKEY, Gavin",ALP,19708,23.8
NSW,Farrer,"POWELL, Tracey",IND,1048,1.3
NSW,Farrer,"HORWILL, Frank",IND,982,1.2
NSW,Farrer,"SOBEY, Christina",GRN,3643,4.4
NSW,Fowler,"ATTIA, Matt",CDP,3559,4.5
NSW,Fowler,"SILAPHET, Benjamin",GRN,2684,3.4
NSW,Fowler,"MCLEAN, Darren",KAP,848,1.1
NSW,Fowler,"NGUYEN, Andrew",LP,21043,26.8
NSW,Fowler,"HAYES, Chris",ALP,47772,60.8
NSW,Fowler,"PASTOORS, Bradley",PUP,2722,3.5
NSW,Gilmore,"RYAN, Steve",CDP,3030,3.3
NSW,Gilmore,"REILLY, Neil",ALP,31789,35.1
NSW,Gilmore,"BARRATT, Terry",GRN,8438,9.3
NSW,Gilmore,"HARRIS, Lyndal",PUP,5726,6.3
NSW,Gilmore,"SUDMALIS, Ann",LP,41726,46.0
NSW,Grayndler,"GREEN, Joshua",CDP,1828,2.1
NSW,Grayndler,"SCULLY, Joel",IND,1171,1.3
NSW,Grayndler,"SPENCER, Cedric",LP,21981,24.7
NSW,Grayndler,"GREENLAND, Hall",GRN,20498,23.0
NSW,Grayndler,"BALASINGHAM, Mohandas",PUP,1522,1.7
NSW,Grayndler,"ALBANESE, Hon Anthony",ALP,42009,47.2
NSW,Greenway,"DIAZ, Jaymes",LP,34488,40.0
NSW,Greenway,"CAVANOUGH, Jamie",IND,545,0.6
NSW,Greenway,"WOOTTON, Jodie",PUP,3483,4.0
NSW,Greenway,"LILLICRAP, Tom",ASP,1516,1.8
NSW,Greenway,"ROWLAND, Michelle",ALP,38319,44.5
NSW,Greenway,"BELCASTRO, Anthony",KAP,681,0.8
NSW,Greenway,"GREEN, Allan",CDP,3253,3.8
NSW,Greenway,"BRENTIN, Chris",GRN,3175,3.7
NSW,Greenway,"NICHOLS, Maree",IND,681,0.8
NSW,Hughes,"PETERS, John",PUP,5224,5.9
NSW,Hughes,"MEGARRITY, Alison",ALP,28406,32.1
NSW,Hughes,"COLSELL, Peter",CDP,2561,2.9
NSW,Hughes,"WESTERBERG, Signe",GRN,3948,4.5
NSW,Hughes,"KELLY, Craig",LP,48436,54.7
NSW,Hume,"COSGROVE, Lindsay",IND,1273,1.4
NSW,Hume,"NICHOLSON, Bruce",KAP,1658,1.8
NSW,Hume,"HARKER-MORTLOCK, James",IND,2096,2.3
NSW,Hume,"PILBROW, Michael",ALP,23711,26.1
NSW,Hume,"TAYLOR, Angus",LP,49105,54.0
NSW,Hume,"CORNELIUS, Jason",PUP,4015,4.4
NSW,Hume,"CHEVALIER, Zaza",GRN,5218,5.7
NSW,Hume,"STYLES, Lynette",ON,2521,2.8
NSW,Hunter,"ATWELL, David",GRN,5066,5.9
NSW,Hunter,"JOHNSEN, Michael",NAT,30170,35.1
NSW,Hunter,"LAWLER, Ann",IND,833,1.0
NSW,Hunter,"FOX, Bill",ON,3245,3.8
NSW,Hunter,"STEFANAC, Jennifer",PUP,6552,7.6
NSW,Hunter,"FITZGIBBON, Hon Joel",ALP,38241,44.5
NSW,Hunter,"STRETTON, Richard",CDP,1834,2.1
NSW,Kingsford Smith,"SHIHA, Jacquie",CDP,1379,1.6
NSW,Kingsford Smith,"SOMERFIELD, Danielle",IND,357,0.4
NSW,Kingsford Smith,"THISTLETHWAITE, Hon Matt",ALP,36177,42.0
NSW,Kingsford Smith,"HAPP, Diane",PUP,1611,1.9
NSW,Kingsford Smith,"FENELEY, Michael",LP,37455,43.5
NSW,Kingsford Smith,"LUCAS, Geordie",IND,693,0.8
NSW,Kingsford Smith,"MACDONALD, James",GRN,8431,9.8
NSW,Lindsay,"LAWSON, Jeffrey",ON,1901,2.2
NSW,Lindsay,"LENTON, David",GRN,2679,3.1
NSW,Lindsay,"SAUNDERS, Mick",IND,610,0.7
NSW,Lindsay,"WILCOX, Andrew",PUP,4517,5.2
NSW,Lindsay,"BRADBURY, Hon David",ALP,34212,39.0
NSW,Lindsay,"BROWN, Geoff",IND,408,0.5
NSW,Lindsay,"SCOTT, Fiona",LP,40882,46.6
NSW,Lindsay,"GREEN, Andrew",CDP,2449,2.8
NSW,Lyne,"KLOSE, John",CDP,2054,2.4
NSW,Lyne,"HUTH, Craig",ON,2208,2.6
NSW,Lyne,"CLARE, Brian Buckley",KAP,814,0.9
NSW,Lyne,"ALLEY, Peter",ALP,18352,21.3
NSW,Lyne,"OXENFORD, Ian",GRN,5340,6.2
NSW,Lyne,"GILLESPIE, Dr David",NAT,45871,53.2
NSW,Lyne,"WILKIE, Troy",PUP,4727,5.5
NSW,Lyne,"GOUGH, Michael",IND,318,0.4
NSW,Lyne,"ATTKINS, Steve",IND,6561,7.6
NSW,Macarthur,"WILLIAMS, Mick",KAP,1751,2.1
NSW,Macarthur,"MATHESON, Russell",LP,46185,54.3
NSW,Macarthur,"RAMSAY, Sarah",CDP,2189,2.6
NSW,Macarthur,"GROSCHE, Goetz",PUP,4916,5.8
NSW,Macarthur,"FULTON, Ian",ALP,26039,30.6
NSW,Macarthur,"DARLEY-JONES, Patrick",GRN,3929,4.6
NSW,Mackellar,"KING, Jonathan",GRN,12843,14.2
NSW,Mackellar,"DRUMMOND, Debra",PUP,3771,4.2
NSW,Mackellar,"NERO, Silvana",CDP,1791,2.0
NSW,Mackellar,"HEDGE, Chris",ALP,15606,17.2
NSW,Mackellar,"BISHOP, Hon Bronwyn",LP,56521,62.4
NSW,Mcmahon,"KING, Ray",LP,33430,40.6
NSW,Mcmahon,"DOBRINICIC, Matthew",PUP,2862,3.5
NSW,Mcmahon,"BOWEN, Hon Chris",ALP,41334,50.2
NSW,Mcmahon,"O'NEILL, Astrid",GRN,2410,2.9
NSW,Mcmahon,"POULARAS, Manny",CDP,2323,2.8
NSW,Macquarie,"PIPER, Tony",CDP,2720,3.0
NSW,Macquarie,"MARKUS, Louise",LP,42590,47.4
NSW,Macquarie,"TEMPLEMAN, Susan",ALP,27872,31.0
NSW,Macquarie,"ELARO, Teresa",DLP,499,0.6
NSW,Macquarie,"MAXWELL, Philip",PUP,3731,4.2
NSW,Macquarie,"HODGSON, Matt",IND,750,0.8
NSW,Macquarie,"WHEELER, Danielle",GRN,9986,11.1
NSW,Macquarie,"LITTLEJOHN, Mark",ASP,1776,2.0
NSW,Mitchell,"ALLEN, Darryl",CDP,2794,3.2
NSW,Mitchell,"BELLSTEDT, Michael",GRN,5554,6.4
NSW,Mitchell,"SCHULTZ, Murray",PUP,2792,3.2
NSW,Mitchell,"DODD, Nathan",DLP,987,1.1
NSW,Mitchell,"HAWKE, Alex",LP,56706,65.5
NSW,Mitchell,"PUNCH, Andrew",ALP,17775,20.5
NSW,New England,"GIRLE, Phillip",PUP,4746,5.2
NSW,New England,"DETTMANN, Brian",ON,1566,1.7
NSW,New England,"SCHULTZ, Pat",GRN,4184,4.6
NSW,New England,"TABER, Rob",IND,12574,13.8
NSW,New England,"MCINTYRE, Jamie",IND,6059,6.6
NSW,New England,"JOYCE, Barnaby",NAT,49486,54.2
NSW,New England,"WITTEN, Richard",IND,353,0.4
NSW,New England,"HEWITT, Stephen",ALP,10825,11.9
NSW,New England,"EVANS, Aaron",CDP,1496,1.6
NSW,Newcastle,"CHEHOFF, Michael",IND,922,1.1
NSW,Newcastle,"ALCORN, Zane",IND,616,0.7
NSW,Newcastle,"MCLELLAN, Yegon",PUP,3518,4.1
NSW,Newcastle,"HOLDING, Rod",IND,674,0.8
NSW,Newcastle,"SCURRY, Susanna",IND,1026,1.2
NSW,Newcastle,"CAINE, Milton",CDP,1091,1.3
NSW,Newcastle,"ABBOTT, Jaimie",LP,29632,34.7
NSW,Newcastle,"HIGGINS, Lawrence",IND,367,0.4
NSW,Newcastle,"CLAYDON, Sharon",ALP,37391,43.7
NSW,Newcastle,"OSBORNE, Michael",GRN,10258,12.0
NSW,North Sydney,"KHAN, Raheam",PUP,1493,1.7
NSW,North Sydney,"HOCKEY, Hon Joe",LP,53991,61.0
NSW,North Sydney,"HAINES, Alison",GRN,13579,15.4
NSW,North Sydney,"MCCAFFREY, Angus",DLP,766,0.9
NSW,North Sydney,"HAYES, Peter",ALP,17727,20.0
NSW,North Sydney,"GUTHRIE, Maureen",CDP,892,1.0
NSW,Page,"HOGAN, Kevin",NAT,40088,46.7
NSW,Page,"SAFFIN, Janelle",ALP,33336,38.8
NSW,Page,"ORDISH, Carol",CDP,1394,1.6
NSW,Page,"JANES, Stephen",PUP,4135,4.8
NSW,Page,"BANKS, Desley",GRN,5601,6.5
NSW,Page,"SMITH, Rod",ON,1381,1.6
NSW,Parkes,"COULTON, Mark",NAT,58020,64.0
NSW,Parkes,"PARMENTER, Matt",GRN,4691,5.2
NSW,Parkes,"GORMAN, Neil",PUP,6724,7.4
NSW,Parkes,"RYAN, Michelle",CDP,2354,2.6
NSW,Parkes,"BYRON, Brendan",ALP,18850,20.8
NSW,Parramatta,"WILLIAMS, Miechele",DLP,1626,2.0
NSW,Parramatta,"LOKE, Ganesh",PUP,1760,2.2
NSW,Parramatta,"PATEL, Kalpesh",IND,1204,1.5
NSW,Parramatta,"OWENS, Julie",ALP,33261,41.3
NSW,Parramatta,"BRADLEY, Phil",GRN,4261,5.3
NSW,Parramatta,"ZAITER, Martin",LP,35724,44.3
NSW,Parramatta,"ROLLINSON, Tania",ON,822,1.0
NSW,Parramatta,"SHARAH, Alaex",CDP,1957,2.4
NSW,Paterson,"BALFOUR, Anna",CDP,1854,2.1
NSW,Paterson,"PACKETT, Jayson",PUP,5451,6.3
NSW,Paterson,"DAVIS, Peter",IND,390,0.5
NSW,Paterson,"HOLZ, Bob",IND,877,1.0
NSW,Paterson,"BROWN, John",IND,5812,6.7
NSW,Paterson,"MARSHALL, Bay",ALP,25811,29.6
NSW,Paterson,"BALDWIN, Hon Bob",LP,46922,53.9
NSW,Reid,"MURPHY, Hon John",ALP,34817,40.6
NSW,Reid,"PALMER, Raymond",IND,1215,1.4
NSW,Reid,"TYRRELL, Pauline",GRN,5968,7.0
NSW,Reid,"IZADEEN, Bishrul",KAP,297,0.4
NSW,Reid,"ASHRAF, Mohammad",PUP,1298,1.5
NSW,Reid,"DUNN, Emily",DLP,580,0.7
NSW,Reid,"LAUNDY, Craig",LP,40430,47.1
NSW,Reid,"SHAILER, Bill",CDP,1219,1.4
NSW,Richmond,"ORDISH, John",CDP,1224,1.4
NSW,Richmond,"SKINNER, Kev",IND,1971,2.3
NSW,Richmond,"FRASER, Matthew",NAT,32066,37.6
NSW,Richmond,"ELLIOT, Hon Justine",ALP,28575,33.5
NSW,Richmond,"WALKER, Dawn",GRN,15083,17.7
NSW,Richmond,"ALLEN, Charles",PUP,6359,7.5
NSW,Riverina,"LAMONT, Andrew",IND,2405,2.7
NSW,Riverina,"SHARP, Lorraine",IND,1287,1.5
NSW,Riverina,"FUNNELL, Paul",DLP,3137,3.6
NSW,Riverina,"MCCORMACK, Michael",NAT,52062,59.2
NSW,Riverina,"PECH, Keith",CDP,1314,1.5
NSW,Riverina,"DUNN, Norm",KAP,1044,1.2
NSW,Riverina,"KURYLOWICZ, Tim",ALP,17970,20.4
NSW,Riverina,"PRANGNELL, Ros",GRN,3169,3.6
NSW,Riverina,"STEWART, Lex",PUP,4545,5.2
NSW,Riverina,"HEATH, Kim",IND,1040,1.2
NSW,Robertson,"CASSAR, Jake",IND,2480,2.8
NSW,Robertson,"SHEERAN, Paul",DLP,474,0.5
NSW,Robertson,"WICKS, Lucy",LP,38704,43.4
NSW,Robertson,"WHITTAKER, Steven",PUP,2082,2.3
NSW,Robertson,"BEECHAM, Holly",CDP,1115,1.3
NSW,Robertson,"MCKINNA, Lawrie",IND,7763,8.7
NSW,Robertson,"COSTA, Kate Da",GRN,4966,5.6
NSW,Robertson,"MCFARLAND, Douglas",IND,510,0.6
NSW,Robertson,"O'NEILL, Deborah",ALP,31046,34.8
NSW,Shortland,"HALL, Jill",ALP,41892,48.7
NSW,Shortland,"WEATHERSTONE, Andrew",CDP,1081,1.3
NSW,Shortland,"CHURCH, John",LP,32532,37.8
NSW,Shortland,"OAKLEY, Jane",GRN,5198,6.0
NSW,Shortland,"BALDWIN, Philip",PUP,5341,6.2
NSW,Sydney,"WARD, Jane",IND,1408,1.6
NSW,Sydney,"O'CONNOR, Sean",LP,26901,30.5
NSW,Sydney,"BOYLE, Peter",IND,613,0.7
NSW,Sydney,"MASON, Lesley",CDP,723,0.8
NSW,Sydney,"RZETELSKI, Joanna",IND,602,0.7
NSW,Sydney,"KELLY, Timothy",PUP,1261,1.4
NSW,Sydney,"GARTNER, Leah",IND,791,0.9
NSW,Sydney,"HILES, Dianne",GRN,15273,17.3
NSW,Sydney,"PLIBERSEK, Hon Tanya",ALP,40579,46.0
NSW,Throsby,"KING, May",PUP,3885,4.6
NSW,Throsby,"MORAN, Peter",GRN,4613,5.5
NSW,Throsby,"MALLINSON, Larissa",LP,23498,27.8
NSW,Throsby,"KADWELL, John",CDP,1938,2.3
NSW,Throsby,"JONES, Stephen",ALP,37980,45.0
NSW,Throsby,"BOULTON, Brian",DLP,407,0.5
NSW,Throsby,"TURNER, Glenn",KAP,473,0.6
NSW,Throsby,"HARTMAN, Wayne",IND,435,0.5
NSW,Throsby,"MATTERS, Paul",IND,1948,2.3
NSW,Throsby,"ANDERSON, Gary",NAT,8539,10.1
NSW,Throsby,"VENESS, Elrond",IND,677,0.8
NSW,Warringah,"ZANETTI, Jules",ALP,17259,19.3
NSW,Warringah,"STEWART, Brodie",PUP,1961,2.2
NSW,Warringah,"BLOOMFIELD, Mike",IND,472,0.5
NSW,Warringah,"KITCHING, Will",GRN,13873,15.5
NSW,Warringah,"FALANGA, Ula",CDP,630,0.7
NSW,Warringah,"ABBOTT, Hon Tony",LP,54388,60.9
NSW,Warringah,"COTTEE, Mike",IND,744,0.8
NSW,Watson,"DELEZIO, Ron",LP,30617,38.7
NSW,Watson,"BLOCH, Barbara",GRN,4171,5.3
NSW,Watson,"RAWSON, Stephen",DLP,897,1.1
NSW,Watson,"NASSER, Zaher",PUP,1970,2.5
NSW,Watson,"BURKE, Hon Tony",ALP,39126,49.5
NSW,Watson,"KAMLADE, Paul",IND,376,0.5
NSW,Watson,"FRASER, David",CDP,1873,2.4
NSW,Wentworth,"SMITH, Di",ALP,17840,19.4
NSW,Wentworth,"FOXMAN, Marsha",PUP,998,1.1
NSW,Wentworth,"TURNBULL, Hon Malcolm",LP,58306,63.3
NSW,Wentworth,"THOMAS, Beresford",CDP,431,0.5
NSW,Wentworth,"SHEIL, Pat",IND,1054,1.1
NSW,Wentworth,"ROBERTSON, Matthew",GRN,13455,14.6
NSW,Werriwa,"RAMSAY, John",CDP,2936,3.8
NSW,Werriwa,"BYRNE, Michael",DLP,1562,2.0
NSW,Werriwa,"JOHNS, Kent",LP,30693,39.7
NSW,Werriwa,"HARRIS, Marella",ON,1519,2.0
NSW,Werriwa,"FERGUSON, Hon Laurie",ALP,34117,44.1
NSW,Werriwa,"GRIFFITHS, Daniel",GRN,2532,3.3
NSW,Werriwa,"THIRUP, Katryna",PUP,3363,4.4
NSW,Werriwa,"BALL, Kerryn",KAP,657,0.9
VIC,Aston,"EVANS, Rupert",ALP,27850,32.6
VIC,Aston,"SPEER, Jennifer",IND,581,0.7
VIC,Aston,"RAYMOND, Steve",GRN,5017,5.9
VIC,Aston,"TUDGE, Alan",LP,44030,51.6
VIC,Aston,"WATT, Bradley",PUP,3206,3.8
VIC,Aston,"FOSTER, Tony",FF,2362,2.8
VIC,Aston,"JENKINS, Charity",ASP,2295,2.7
VIC,Ballarat,"FOSTER, Anne",IND,1139,1.2
VIC,Ballarat,"ROJAS, Ana",IND,229,0.2
VIC,Ballarat,"DUNNE, Shane",KAP,849,0.9
VIC,Ballarat,"MATHIESON, Joshua",ASP,2135,2.3
VIC,Ballarat,"HODGINS-MAY, Stephanie",GRN,8911,9.5
VIC,Ballarat,"FITZGIBBON, John",LP,35592,38.0
VIC,Ballarat,"VEREKER, Stephen",DLP,1022,1.1
VIC,Ballarat,"MURPHY, Gerard",PUP,3396,3.6
VIC,Ballarat,"CLARK, Shane",FF,1139,1.2
VIC,Ballarat,"KING, Hon Catherine",ALP,39251,41.9
VIC,Batman,"WINTERTON, Pat",IND,1121,1.3
VIC,Batman,"SMITHIES, Ken",FF,1126,1.3
VIC,Batman,"SUTTON, Philip",IND,726,0.8
VIC,Batman,"SOURIS, George",LP,20017,22.5
VIC,Batman,"SLIWCZYNSKI, Lianna",ASP,2301,2.6
VIC,Batman,"BHATHAL, Alexandra",GRN,23522,26.4
VIC,Batman,"GUARDINI, Franco",PUP,2253,2.5
VIC,Batman,"FEENEY, Hon David",ALP,36798,41.3
VIC,Batman,"LAVIN, Rosemary",IND,1250,1.4
VIC,Bendigo,"SHEEDY, Sarah",NAT,4644,5.0
VIC,Bendigo,"CHESTERS, Lisa",ALP,33829,36.6
VIC,Bendigo,"BICKLEY, Greg",LP,36701,39.7
VIC,Bendigo,"SLADE, Lachlan",GRN,8600,9.3
VIC,Bendigo,"CRUTCHFIELD, Charlie",ASP,2200,2.4
VIC,Bendigo,"HOWARD, Alan",FF,1036,1.1
VIC,Bendigo,"LEUNIG, Rod",IND,538,0.6
VIC,Bendigo,"ABIKHAIR, Daniel",IND,545,0.6
VIC,Bendigo,"RAHMANI, Matine",IND,259,0.3
VIC,Bendigo,"CADDY, Sandra",IND,499,0.5
VIC,Bendigo,"DONLON, Anita",PUP,2336,2.5
VIC,Bendigo,"STINGEL, Stephen",KAP,745,0.8
VIC,Bendigo,"MCDONALD, Ewan",IND,567,0.6
VIC,Bruce,"FILLIPONI, Rebecca",FF,2186,2.7
VIC,Bruce,"TUYAU, Paul",PUP,2173,2.6
VIC,Bruce,"GRIFFIN, Hon Alan",ALP,34626,41.9
VIC,Bruce,"CICCHIELLO, Emanuele",LP,35501,43.0
VIC,Bruce,"GONSALVEZ, Geraldine",DLP,1334,1.6
VIC,Bruce,"WHITE, Robert",IND,652,0.8
VIC,Bruce,"KELEHER, Lynette",GRN,5491,6.6
VIC,Bruce,"UTH, Kiry",IND,682,0.8
VIC,Calwell,"WATSON, Brett",KAP,1915,2.2
VIC,Calwell,"GRAHAM, Paul",FF,2175,2.5
VIC,Calwell,"LETCHER, Bryce",PUP,3728,4.3
VIC,Calwell,"VAMVAKINOU, Maria",ALP,42819,49.8
VIC,Calwell,"SPIROVKA, Nevena",ASP,2367,2.8
VIC,Calwell,"KHAN, Ali",LP,24490,28.5
VIC,Calwell,"BENGTSSON, Maria",IND,2121,2.5
VIC,Calwell,"ROZARIO, Charles",IND,415,0.5
VIC,Calwell,"OMAR, Omar",DLP,1310,1.5
VIC,Calwell,"NEVILL, Joanna",GRN,4632,5.4
VIC,Casey,"MEACHER, Steve",GRN,9641,10.9
VIC,Casey,"COOMBES, Gary",FF,2370,2.7
VIC,Casey,"FARRELL, Cathy",ALP,24651,27.9
VIC,Casey,"LEAKE, Jeffrey",IND,986,1.1
VIC,Casey,"BROWN, Mike",IND,1126,1.3
VIC,Casey,"MCRAE, Jeanette",IND,1358,1.5
VIC,Casey,"BARBIERI, Paul",IND,446,0.5
VIC,Casey,"WILDE, Milton",PUP,4413,5.0
VIC,Casey,"SMITH, Hon Tony",LP,43538,49.2
VIC,Chisholm,"FERGEUS, Josh",GRN,8133,9.5
VIC,Chisholm,"BURKE, Anna",ALP,34015,39.5
VIC,Chisholm,"GROSSI, Luzio",ASP,1762,2.1
VIC,Chisholm,"VASSILIOU, Melanie",IND,650,0.8
VIC,Chisholm,"NGUYEN, John",LP,37990,44.1
VIC,Chisholm,"WOODS, Brian",PUP,1405,1.6
VIC,Chisholm,"MYSZKA, Martin",FF,949,1.1
VIC,Chisholm,"JAYARATNE, Vidura",IND,345,0.4
VIC,Chisholm,"SHEA, Pat",DLP,860,1.0
VIC,Corangamite,"DAVIES, Lloyd",GRN,11007,11.9
VIC,Corangamite,"RASHLEIGH, Helen",IND,273,0.3
VIC,Corangamite,"BARRON, Alan",IND,499,0.5
VIC,Corangamite,"WHITEHEAD, Adrian",IND,694,0.8
VIC,Corangamite,"CHEESEMAN, Darren",ALP,29728,32.0
VIC,Corangamite,"WRAY, Peter",FF,908,1.0
VIC,Corangamite,"MILLARD, Jayden",ASP,1726,1.9
VIC,Corangamite,"JACKMAN, Warren",IND,408,0.4
VIC,Corangamite,"ROJEK, Buddy",PUP,2026,2.2
VIC,Corangamite,"BLACK, Andrew",NAT,598,0.6
VIC,Corangamite,"HENDERSON, Sarah",LP,44778,48.3
VIC,Corangamite,"STEEL, Nick",IND,156,0.2
VIC,Corio,"HARRINGTON, Anthony",PUP,5122,5.7
VIC,Corio,"LEGRAND, Yann",IND,364,0.4
VIC,Corio,"MARLES, Hon Richard",ALP,39267,43.5
VIC,Corio,"FENN, Brendan",FF,1461,1.6
