State,Division,Candidate,Party,Votes,Percent
NSW,Kingsford Smith,"WATSON, Adam",UAP,1649,1.8
NSW,Kingsford Smith,"WILMOT, Amanda",LP,34380,36.4
NSW,Lindsay,"LEES, Brandon",FACNP,2374,2.4
NSW,Lindsay,"BEAMER, Hon Diane",ALP,34690,35.6
NSW,Lindsay,"MCINTOSH, Melissa",LP,45247,46.5
NSW,Lindsay,"BEST, Nick",GRN,4781,4.9
NSW,Lindsay,"BUTTEL, Christopher",UAP,2831,2.9
NSW,Lindsay,"TYNDALL, Mark",IND,2785,2.9
NSW,Lindsay,"BROWN, Geoff",IND,1326,1.4
NSW,Lindsay,"MOODY-BASEDOW, Mark",CDP,1997,2.1
NSW,Lindsay,"SALEAM, Dr Jim",IND,1372,1.4
NSW,Lyne,"COSTA, Phil",ALP,24371,24.1
NSW,Lyne,"GILLESPIE, Hon Dr David",NAT,49934,49.4
NSW,Lyne,"BOURKE, Garry",UAP,4098,4.1
NSW,Lyne,"GOLDSPRING, Ryan",FACNP,1986,2
NSW,Lyne,"MCCRAE, Dean",LDP,5864,5.8
NSW,Lyne,"CARUANA, Ed",IND,1676,1.7
NSW,Lyne,"MILLER, Jeremy",IND,5168,5.1
NSW,Lyne,"ZHAO, Catherine",CDP,1493,1.5
NSW,Lyne,"WATSON, Stuart",GRN,6589,6.5
NSW,Macarthur,"GENT, James",CDP,3705,3.7
NSW,Macarthur,"FREELANDER, Dr Mike",ALP,47539,47.8
NSW,Macarthur,"STELLINO, Matt",AJP,2106,2.1
NSW,Macarthur,"NORMAN, Shane",PHON,8555,8.6
NSW,Macarthur,"MUNRO, Riley",LP,30696,30.9
NSW,Macarthur,"MURPHY, Nathan",UAP,2506,2.5
NSW,Macarthur,"RIVERA, Jayden",GRN,4397,4.4
NSW,Mackellar,"LYON, David",UAP,2317,2.4
NSW,Mackellar,"DALY, Suzanne",IND,2550,2.6
NSW,Mackellar,"THOMPSON, Alice",IND,11975,12.2
NSW,Mackellar,"WAWN, Pru",GRN,11283,11.5
NSW,Mackellar,"STEELE, Declan",ALP,16648,16.9
NSW,Mackellar,"FALINSKI, Jason",LP,52088,53
NSW,Mackellar,"LEVETT, Greg",CDP,1401,1.4
NSW,Mcmahon,"WRIGHTSON, Meg",UAP,3329,3.9
NSW,Mcmahon,"COMMANE, Damian",PHON,7046,8.3
NSW,Mcmahon,"FRANCIS, Zeeshan",CDP,3008,3.5
NSW,Mcmahon,"BOWEN, Hon Chris",ALP,39351,46.1
NSW,Mcmahon,"O'NEILL, Astrid",GRN,4218,4.9
NSW,Mcmahon,"SINGHA, Vivek",LP,28441,33.3
NSW,Macquarie,"RICHARDS, Sarah",LP,43487,44.9
NSW,Macquarie,"LIU, Kingsley",GRN,8870,9.2
NSW,Macquarie,"TEMPLEMAN, Susan",ALP,37106,38.3
NSW,Macquarie,"KEIGHTLEY, Greg",AJP,3611,3.7
NSW,Macquarie,"PETTITT, Tony",UAP,3877,4
NSW,Mitchell,"SELVARAJ, Immanuel",ALP,23613,23.9
NSW,Mitchell,"HAWKE, Hon Alex",LP,61202,62.1
NSW,Mitchell,"HOPPENBROUWER, Roy",UAP,2705,2.7
NSW,Mitchell,"HALL, Craig",CDP,3156,3.2
NSW,Mitchell,"MURPHY, Lawrence",GRN,7955,8.1
NSW,New England,"LEDGER, Natasha",IND,3071,3.2
NSW,New England,"COLLINS, Julie",CDP,2215,2.3
NSW,New England,"LANGENBERG, Yvonne",ALP,12410,12.8
NSW,New England,"JOYCE, Hon Barnaby",NAT,53348,54.8
NSW,New England,"LONERGAN, Tony",GRN,4311,4.4
NSW,New England,"BLAKESTER, Adam",IND,13804,14.2
NSW,New England,"TABER, Rob",IND,3702,3.8
NSW,New England,"DUNCAN, Cindy",UAP,4459,4.6
NSW,Newcastle,"CLAYDON, Sharon",ALP,47137,45.7
NSW,Newcastle,"MACKENZIE, John",GRN,16038,15.6
NSW,Newcastle,"WISE, Pam",CDP,1928,1.9
NSW,Newcastle,"SCULLY, Geoffrey",UAP,3471,3.4
NSW,Newcastle,"FUTTER, B J",IND,1086,1.1
NSW,Newcastle,"BROLLO, Darren",AJP,3300,3.2
NSW,Newcastle,"WARK, Katrina",LP,30107,29.2
NSW,North Sydney,"VERNON, David",CDP,1660,1.7
NSW,North Sydney,"STONE, Brett",ALP,24289,25.1
NSW,North Sydney,"VAGG, Peter",UAP,1249,1.3
NSW,North Sydney,"KEOGH, Daniel",GRN,13193,13.6
NSW,North Sydney,"CHESTERFIELD-EVANS, Dr Arthur",IND,4295,4.4
NSW,North Sydney,"GRAHAM, Greg",IND,1831,1.9
NSW,North Sydney,"ZIMMERMAN, Trent",LP,50319,52
NSW,Page,"LEVINY, Fiona",IND,5240,4.9
NSW,Page,"WATERS, Alison",AJP,2646,2.5
NSW,Page,"WALKER, Peter",CDP,1992,1.8
NSW,Page,"MUDGE, John",UAP,3460,3.2
NSW,Page,"REID, Dan",GRN,12634,11.7
NSW,Page,"HOGAN, Kevin",NAT,53672,49.6
NSW,Page,"DEEGAN, Patrick",ALP,28507,26.4
NSW,Parkes,"JONES, Daniel",LDP,7568,8.1
NSW,Parkes,"COULTON, Hon Mark",NAT,47692,50.8
NSW,Parkes,"PAULL, David",GRN,3921,4.2
NSW,Parkes,"AYOUB, Jack",ALP,22135,23.6
NSW,Parkes,"LANDERS, Will",IND,6730,7.2
NSW,Parkes,"STEEN, Petrus Van Der",UAP,5906,6.3
NSW,Parramatta,"CAMENZULI, Charles",LP,34954,41.3
NSW,Parramatta,"OWENS, Julie",ALP,38171,45.1
NSW,Parramatta,"LOKE, Ganesh",UAP,2186,2.6
NSW,Parramatta,"BRADLEY, Phil",GRN,6131,7.2
NSW,Parramatta,"PAYARA, Asma",CDP,2526,3
NSW,Parramatta,"GRENFELL, Oscar",IND,702,0.8
NSW,Paterson,"JOSHI, Sachin",LP,35059,32.5
NSW,Paterson,"TURNER, Neil",PHON,15269,14.2
NSW,Paterson,"SWANSON, Meryl",ALP,44288,41.1
NSW,Paterson,"BURSTON, Graham",UAP,3888,3.6
NSW,Paterson,"DAVIS, Jan",GRN,7439,6.9
NSW,Paterson,"VALE, Christoper",CDP,1876,1.7
NSW,Reid,"PIPER, Keith",CDP,2335,2.5
NSW,Reid,"JAGO, Charles",GRN,7575,8.1
NSW,Reid,"CROSBY, Sam",ALP,34872,37.2
NSW,Reid,"MARTIN, Dr Fiona",LP,45288,48.3
NSW,Reid,"LEE, Young",UAP,1797,1.9
NSW,Reid,"LAXMANALAL, Rohan",AJP,1861,2
NSW,Richmond,"MCDONALD, Ronald",IND,3154,3.1
NSW,Richmond,"MITCHELL, Hamish",UAP,3913,3.9
NSW,Richmond,"COX, Morgan",CDP,1338,1.3
NSW,Richmond,"ELLIOT, Hon Justine",ALP,31807,31.7
NSW,Richmond,"KARAM, Ray",IND,1566,1.6
NSW,Richmond,"BARNETT, Tom",IND,1179,1.2
NSW,Richmond,"FRASER, Matthew",NAT,36979,36.9
NSW,Richmond,"LYON, Michael",GRN,20384,20.3
NSW,Riverina,"MCCORMACK, Hon Michael",NAT,60493,59.9
NSW,Riverina,"BAYLES, Michael",GRN,6254,6.2
NSW,Riverina,"JEFFRESON, Mark",ALP,23380,23.2
NSW,Riverina,"FOLEY, Richard",UAP,10814,10.7
NSW,Robertson,"SINGER, Judy",IND,1719,1.8
NSW,Robertson,"MARKS, Robert",UAP,2702,2.8
NSW,Robertson,"STUCKEN, Fiona",CDP,1352,1.4
NSW,Robertson,"ABRAHAMS, David",IND,2915,3
NSW,Robertson,"WICKS, Lucy",LP,45011,46.9
NSW,Robertson,"CONNOR, Cath",GRN,7601,7.9
NSW,Robertson,"YOUNG, Sean Bremner",AJP,2000,2.1
NSW,Robertson,"CHARLTON, Anne",ALP,32761,34.1
NSW,Shortland,"NEWBURY, Susan",IND,3097,3.1
NSW,Shortland,"YU, Xing",CDP,2010,2
NSW,Shortland,"CONROY, Pat",ALP,41126,41.1
NSW,Shortland,"RIFAI, Dani",UAP,4532,4.5
NSW,Shortland,"CAMPBELL, Wylie",GRN,8256,8.3
NSW,Shortland,"MCGRATH, Bryan",AJP,3596,3.6
NSW,Shortland,"MCGILL, Nell",LP,37363,37.4
NSW,Sydney,"MUNRO, Jacqui",LP,25230,26.6
NSW,Sydney,"HAMMOND, Aaron",IND,3240,3.4
NSW,Sydney,"PLIBERSEK, Hon Tanya",ALP,46850,49.4
NSW,Sydney,"HOLT, Adam",UAP,1366,1.4
NSW,Sydney,"THOMPSON, Matthew",GRN,17134,18.1
NSW,Sydney,"REDDIN, Rebecca",CDP,995,1.1
NSW,Warringah,"BARNES, Heather",AJP,1291,1.4
NSW,Warringah,"MOYLAN, Susan",IND,1111,1.2
NSW,Warringah,"HARRIS, Dean",ALP,6091,6.6
NSW,Warringah,"PALETTO, Emanuele",IND,678,0.7
NSW,Warringah,"WRIGHTSON, Suellen",UAP,625,0.7
NSW,Warringah,"ABBOTT, Hon Tony",LP,35935,39
NSW,Warringah,"CLARE, Brian",FACNP,250,0.3
NSW,Warringah,"STEGGALL, Zali",IND,40034,43.5
NSW,Warringah,"BLAIKLOCK, Jason",CDP,461,0.5
NSW,Warringah,"GLANVILLE, Kristyn",GRN,5647,6.1
NSW,Watson,"WRIGHTSON, Dean",UAP,3549,4.2
NSW,Watson,"SCHUBERT, Karl",CDP,4522,5.4
NSW,Watson,"ZENG, Raymond",IND,1878,2.2
NSW,Watson,"BHALDRIATHE, Emmet de",GRN,5982,7.1
NSW,Watson,"BURKE, Hon Tony",ALP,43550,51.7
NSW,Watson,"ZAMAN, Mohammad",LP,24769,29.4
NSW,Wentworth,"DRAKE-BROCKMAN, Matthew",IND,516,0.6
NSW,Wentworth,"MURRAY, Tim",ALP,9824,11
NSW,Wentworth,"BLOOMFIELD, Michael",UAP,625,0.7
NSW,Wentworth,"TREACY, Paul",CDP,346,0.4
NSW,Wentworth,"SHARMA, Dave",LP,42575,47.4
NSW,Wentworth,"KANAK, Dominic",GRN,6759,7.5
NSW,Wentworth,"PHELPS, Dr Kerryn",IND,29109,32.4
NSW,Werriwa,"STOREY, Narelle",CDP,4841,5.1
NSW,Werriwa,"MILLER, Shayne",LP,33234,35.3
NSW,Werriwa,"WESTERBERG, Signe",GRN,5060,5.4
NSW,Werriwa,"WHITE, Michael",IND,2135,2.3
NSW,Werriwa,"TSIRIPLIS, Ignatios",UAP,3957,4.2
NSW,Werriwa,"STANLEY, Anne",ALP,45002,47.8
NSW,Whitlam,"CUDA, Angelo",UAP,9071,8.8
NSW,Whitlam,"NERO, Frank",CDP,4214,4.1
NSW,Whitlam,"WENTWORTH, Stephen",NAT,26145,25.5
NSW,Whitlam,"JONES, Stephen",ALP,50102,48.8
NSW,Whitlam,"DIXON, Jamie",GRN,9461,9.2
NSW,Whitlam,"DAVIS, Ken",IND,3678,3.6
VIC,Aston,"TUDGE, Hon Alan",LP,54744,54.7
VIC,Aston,"COOKSON, Asher",GRN,8867,8.9
VIC,Aston,"PETHIYAGODA, Dr Kidira",ALP,29839,29.8
VIC,Aston,"SIRIANNI-DUFFY, Matthew",UAP,3611,3.6
VIC,Aston,"KENNEDY, Anna",DLP,3029,3
VIC,Ballarat,"HILLS, Bryn",AJP,4393,4.3
VIC,Ballarat,"COZYN, Peter",UAP,4741,4.6
VIC,Ballarat,"GRAHAM, Alex",IND,1645,1.6
VIC,Ballarat,"SHADY, Nick",IND,2288,2.2
VIC,Ballarat,"MCALOON, Karen",GRN,9077,8.8
VIC,Ballarat,"VO, Tim",LP,31462,30.6
VIC,Ballarat,"KING, Hon Catherine",ALP,49077,47.8
VIC,Bendigo,"BUDDE, Sharon",RUA,1464,1.4
VIC,Bendigo,"HOLAN, Robert",GRN,11381,11.2
VIC,Bendigo,"CHESTERS, Lisa",ALP,44340,43.6
VIC,Bendigo,"VEITCH, Adam",UAP,4321,4.3
VIC,Bendigo,"GAYED, Sam",LP,32210,31.7
VIC,Bendigo,"WILLIAMS, Vaughan",PHON,6278,6.2
VIC,Bendigo,"HOSKIN, Julie",FACNP,1667,1.6
VIC,Bruce,"BOYANTON, Tim",FACNP,3377,3.6
VIC,Bruce,"AHMED, Mubahil",UAP,3979,4.3
VIC,Bruce,"MACISAAC, John",LP,27170,29.2
VIC,Bruce,"HILL, Julian",ALP,51713,55.6
VIC,Bruce,"GARAD, Rhonda",GRN,6801,7.3
VIC,Calwell,"KERR, Keith",IND,2851,3.3
VIC,Calwell,"MORGAN, Polly",GRN,5893,6.7
VIC,Calwell,"VAMVAKINOU, Maria",ALP,47115,53.9
VIC,Calwell,"VAIL, Adam",FACNP,1771,2
VIC,Calwell,"SMALL, Jerome",IND,3984,4.6
VIC,Calwell,"CHHABRA, Prakul",UAP,3037,3.5
VIC,Calwell,"BYRNE, Peter",IND,823,0.9
VIC,Calwell,"HAMILTON, Genevieve",LP,21978,25.1
VIC,Casey,"CHARLETON, Peter",IND,2302,2.3
VIC,Casey,"CALABRO, Antony",RUA,820,0.8
VIC,Casey,"MCPHEE, Ross",DLP,2246,2.3
VIC,Casey,"BARKER, Travis",AJP,3105,3.1
VIC,Casey,"STARKEY, Wendy",UAP,2607,2.6
VIC,Casey,"CLARK, Ryan",DHJP,3309,3.3
VIC,Casey,"SMITH, Hon Tony",LP,45168,45.3
VIC,Casey,"BRINDLE, Bill",ALP,28551,28.6
VIC,Casey,"GAME-LOPATA, Jenny",GRN,10919,10.9
VIC,Chisholm,"DOBBY, Ian",IND,2319,2.4
VIC,Chisholm,"DORIAN, Angela",RUA,571,0.6
VIC,Chisholm,"ARTHUR, Luke",GRN,11235,11.8
VIC,Chisholm,"LIU, Gladys",LP,41172,43.4
VIC,Chisholm,"LAVIN, Rosemary",AJP,1780,1.9
VIC,Chisholm,"WICKS, Anne",DHJP,2063,2.2
VIC,Chisholm,"ZORAYA, George",UAP,1517,1.6
VIC,Chisholm,"YANG, Jennifer",ALP,32561,34.3
VIC,Chisholm,"JENKINS, Philip",DLP,1517,1.6
VIC,Cooper,"LIESHOUT, Teresa Van",IND,1660,1.7
VIC,Cooper,"RUSSELL, Sarah",Reason,2110,2.2
VIC,Cooper,"NANGLE, Brett",UAP,1892,1.9
VIC,Cooper,"RICHINGS, Nadine",AJP,2476,2.5
VIC,Cooper,"RISSTROM, David",GRN,20605,21.1
VIC,Cooper,"LARKIN, Kath",IND,4125,4.2
VIC,Cooper,"KEARNEY, Ged",ALP,45601,46.8
VIC,Cooper,"BELL, Andrew",LP,19012,19.5
VIC,Corangamite,"ERSKINE, Ian",RUA,1117,1.1
VIC,Corangamite,"COKER, Libby",ALP,36047,35.5
VIC,Corangamite,"NORTHEAST, Simon",GRN,9184,9
VIC,Corangamite,"ADAMS, Naomi",AJP,2143,2.1
VIC,Corangamite,"COLE, Damien",IND,5131,5.1
VIC,Corangamite,"HENDERSON, Hon Sarah",LP,43017,42.3
VIC,Corangamite,"HARVEY, Neil",UAP,2257,2.2
VIC,Corangamite,"GRIMLEY, Mandy",DHJP,2724,2.7
VIC,Corio,"MARLES, Hon Richard",ALP,47010,47.6
VIC,Corio,"THOMSON, Alastair",LP,33426,33.9
VIC,Corio,"FORBES, Amber",GRN,12902,13.1
VIC,Corio,"SANBORN, Desmond",UAP,5414,5.5
VIC,Deakin,"SULLIVAN, Ellie",DHJP,3386,3.5
VIC,Deakin,"JANSON, Vickie",IND,1614,1.7
VIC,Deakin,"SUN, Sophia",GRN,8730,9
VIC,Deakin,"SUKKAR, Hon Michael",LP,46536,47.8
VIC,Deakin,"WILDE, Milton",UAP,1997,2.1
VIC,Deakin,"CONSTANTINO, Vinita",AJP,1964,2
VIC,Deakin,"MORRIS, Dr Shireen",ALP,31648,32.5
VIC,Deakin,"HORST, Joel van der",DLP,1394,1
VIC,Dunkley,"O'CONNELL, Lachlan",DHJP,5027,5.2
VIC,Dunkley,"JOHNSTON, Elizabeth",AJP,2961,3.1
VIC,Dunkley,"JEAN, Ron",UAP,2513,2.6
VIC,Dunkley,"MURPHY, Peta",ALP,35301,38.5
VIC,Dunkley,"GREEN, Emily",GRN,8125,8.4
VIC,Dunkley,"CREWTHER, Chris",LP,36616,39.9
VIC,Dunkley,"JAMES, Christopher",FACNP,1337,1.4
VIC,Dunkley,"GENTLE, Yvonne",RUA,948,1
VIC,Flinders,"DERGER, Harry",IND,940,1
VIC,Flinders,"PERSSON, James",AJP,2304,2.4
VIC,Flinders,"HUNT, Hon Greg",LP,45293,46.7
VIC,Flinders,"SMITH, Reade",IND,1072,1.1
VIC,Flinders,"SINCLAIR, Josh",ALP,23982,24.7
VIC,Flinders,"LESSLIE, Nathan",GRN,6599,6.8
VIC,Flinders,"MCSHANE, Christine",UAP,2447,2.5
VIC,Flinders,"BANKS, Julia",IND,13367,13.8
VIC,Flinders,"BEVERIDGE, Susie",IND,948,1
VIC,Fraser,"CHAU, Ving Van",UAP,7314,7.9
VIC,Fraser,"BAIN, Peter",LP,23929,25.9
VIC,Fraser,"MULINO, Dr Daniel",ALP,46709,50.5
VIC,Fraser,"DOBRAN, Tony",IND,1656,1.8
VIC,Fraser,"SCORGIE, Rebecca",GRN,7645,8.3
VIC,Fraser,"TRAN, Van",IND,5306,5.7
VIC,Gellibrand,"WATTS, Tim",ALP,47942,48.7
VIC,Gellibrand,"THOMAS, Bernadette",GRN,16303,16.6
VIC,Gellibrand,"MITCHELL, Anthony",LP,28895,29.3
VIC,Gellibrand,"BENTLEY, Lisa",UAP,5391,5.5
VIC,Gippsland,"SNELLING, David",SFF,6872,7.1
VIC,Gippsland,"TICKNER, Neville",FACNP,2043,2.1
VIC,Gippsland,"BREWER, Kerri",UAP,4257,4.4
VIC,Gippsland,"HOLM, Dr Antoinette",ALP,22426,23.2
VIC,Gippsland,"BUCKLEY, Sonia",IND,3043,3.2
VIC,Gippsland,"CHESTER, Hon Darren",NAT,52202,54
VIC,Gippsland,"FOSKEY, Deb",GRN,5835,6
VIC,Goldstein,"CONNOLLY, Wayne",UAP,1945,2
VIC,Goldstein,"HOULT, Brandon",IND,1653,1.7
VIC,Goldstein,"POLLOCK, Daniel",ALP,28111,28.3
VIC,Goldstein,"PENNICUIK, Sue",GRN,13951,14
VIC,Goldstein,"WILSON, Tim",LP,52320,52.5
VIC,Goldstein,"CASLEY, John",IND,1349,1.4
VIC,Gorton,"TURTON, Richard",UAP,7473,7.9
VIC,Gorton,"BINGHAM, Jarrod",IND,8363,8.8
VIC,Gorton,"SINGH, Harkirat",GRN,6730,7.1
