State,Division,Candidate,Party,Votes,Percent
NSW,Cook,"WAIZER, Naomi",GRN,5342,6.2
NSW,Cook,"SMITH, Beth",CDP,1929,2.2
NSW,Cook,"BUTTIGIEG, Mark",ALP,30921,35.9
NSW,Cook,"MORRISON, Scott",LP,45116,52.4
NSW,Cook,"PUTRAL, Richard",ON,1116,1.3
NSW,Cowper,"HARTSUYKER, Luke",NAT,39444,46.5
NSW,Cowper,"SEKFY, Paul",ALP,32276,38.1
NSW,Cowper,"CARTY, John",GRN,9359,11
NSW,Cowper,"ARAPI-NUNEZ, Flavia",FF,759,0.9
NSW,Cowper,"BELGRAVE, Leon A",IND,491,0.6
NSW,Cowper,"LIONS, Deborah",CDP,2428,2.9
NSW,Cunningham,"ORGAN, Michael",GRN,12326,14.6
NSW,Cunningham,"MOORE, Jess",IND,706,0.8
NSW,Cunningham,"TRIBE, Jemma",FF,1203,1.4
NSW,Cunningham,"NORSWORTHY, Nolene",CDP,2232,2.7
NSW,Cunningham,"FLANAGAN, John",IND,489,0.6
NSW,Cunningham,"BIRD, Sharon",ALP,44835,53.2
NSW,Cunningham,"FOWLER, Colin",LP,22438,26.6
NSW,Dobell,"ERVIN, Hadden",FF,1407,1.7
NSW,Dobell,"DARBY, Michael",CDP,1549,1.9
NSW,Dobell,"BIRD, Graeme",IND,182,0.2
NSW,Dobell,"RICKARD, Scott",GRN,4429,5.4
NSW,Dobell,"HUGHES, Steve",IND,157,0.2
NSW,Dobell,"EATON, Doug",IND,1639,2
NSW,Dobell,"THOMSON, Craig",ALP,38168,46.3
NSW,Dobell,"TICEHURST, Ken",LP,34865,42.3
NSW,Eden-Monaro,"ROSE, Acacia",IND,1924,2.3
NSW,Eden-Monaro,"KELLY, Dr Mike",ALP,37724,44.6
NSW,Eden-Monaro,"CHIVERS, Matthew J",CDP,911,1.1
NSW,Eden-Monaro,"HARRIS, Peter Robert",FF,657,0.8
NSW,Eden-Monaro,"NAIRN, Hon Gary",LP,36863,43.6
NSW,Eden-Monaro,"QUILTY, Tim",IND,272,0.3
NSW,Eden-Monaro,"HUGHES, Keith",GRN,6303,7.5
NSW,Farrer,"LEY, Hon Sussan",LP,49794,57.7
NSW,Farrer,"LEVER, Rhonda",FF,2657,3.1
NSW,Farrer,"HENDERSON, Douglas",IND,1088,1.3
NSW,Farrer,"RYAN, Chris",ALP,28238,32.7
NSW,Farrer,"MATHERS, Pat",IND,313,0.4
NSW,Farrer,"STONEHOUSE, Darran",GRN,4069,4.8
NSW,Fowler,"VEGA, Vlaudin",GRN,4289,5.5
NSW,Fowler,"TOROSSIAN, Rose",LP,21706,27.8
NSW,Fowler,"TERMEULEN, Paul",CDP,1932,2.5
NSW,Fowler,"IRWIN, Julia",ALP,50180,64.3
NSW,Gilmore,"GASH, Joanna",LP,40513,50.4
NSW,Gilmore,"BLAKE, Simon",IND,370,0.5
NSW,Gilmore,"REILLY, Neil",ALP,30386,37.8
NSW,Gilmore,"WIJNGAART, Ben van der",GRN,6070,7.6
NSW,Gilmore,"NONE, Of The Above",IND,686,0.9
NSW,Gilmore,"GREENHALGH, Brett",FF,407,0.5
NSW,Gilmore,"HUNT, Warwick",IND,59,0.1
NSW,Gilmore,"BRUMERSKYJ, Bohdan",CDP,1755,2.2
NSW,Gilmore,"RAMSEY, Kevin",IND,151,0.2
NSW,Grayndler,"HINMAN, Pip",IND,1394,1.7
NSW,Grayndler,"CAFFERY, Daniel",LP,17485,20.9
NSW,Grayndler,"HENNIEN, Ehab",CDP,1042,1.2
NSW,Grayndler,"ALBANESE, Anthony",ALP,46509,55.5
NSW,Grayndler,"O'CONNOR, Patrick",IND,328,0.4
NSW,Grayndler,"KHAN, Saeed",GRN,15675,18.7
NSW,Grayndler,"GABRIEL, Jeffrey",AD,1407,1.7
NSW,Greenway,"IVOR, F",IND,1343,1.7
NSW,Greenway,"VASSILI, Michael",ALP,30973,38.5
NSW,Greenway,"MARKUS, Louise",LP,40338,50.1
NSW,Greenway,"REVES, Goran",IND,228,0.3
NSW,Greenway,"PHILLIPS, John",CDP,1711,2.1
NSW,Greenway,"WILLIAMS, Leigh",GRN,4617,5.7
NSW,Greenway,"MULLER, Joanne",FF,1312,1.6
NSW,Hughes,"VALE, Hon Danna",LP,40334,48.3
NSW,Hughes,"MEZYED, Julie",FF,1033,1.2
NSW,Hughes,"PATERSON, Jamie",GRN,4646,5.6
NSW,Hughes,"HOLLAND, Greg",ALP,35087,42
NSW,Hughes,"VANDERJAGT, John",CDP,2419,2.9
NSW,Hume,"TRENT, Cathy",FF,1958,2.3
NSW,Hume,"PEET, Geoff",CDP,2010,2.4
NSW,Hume,"CLARK, Jim",GRN,6414,7.6
NSW,Hume,"SCHULTZ, Alby",LP,41344,49.2
NSW,Hume,"GRANT, David",ALP,31882,37.9
NSW,Hume,"COSGROVE, Lindsay D",IND,455,0.5
NSW,Hunter,"ALBURY, Daniel",IND,1287,1.6
NSW,Hunter,"DAVIS, Jan",GRN,5265,6.4
NSW,Hunter,"BLACK, Beth",NAT,22328,27
NSW,Hunter,"HARVEY, John",IND,2500,3
NSW,Hunter,"FITZGIBBON, Joel",ALP,49561,60
NSW,Hunter,"NEVILLE, Bernie",CDP,1736,2.1
NSW,Kingsford Smith,"SAFARI, Alex",IND,1096,1.3
NSW,Kingsford Smith,"MAHONY, Sue",GRN,8995,10.4
NSW,Kingsford Smith,"GARRETT, Peter",ALP,45831,52.9
NSW,Kingsford Smith,"CAMPBELL, Marcus",CDP,1402,1.6
NSW,Kingsford Smith,"BEINKE, Caroline",LP,29402,33.9
NSW,Lindsay,"BAYLEY, Grant",IND,689,0.8
NSW,Lindsay,"EDWARDS, Lesley",GRN,2759,3.4
NSW,Lindsay,"CHIJOFF, Karen",LP,31176,38.2
NSW,Lindsay,"HARROLD, Lisa",IND,953,1.2
NSW,Lindsay,"MULLER, Iris",FF,915,1.1
NSW,Lindsay,"GREEN, Andrew",CDP,2498,3.1
NSW,Lindsay,"BRADBURY, David",ALP,41991,51.4
NSW,Lindsay,"MCNALLY, Kerry",IND,728,0.9
NSW,Lowe,"RERCERETNAM, Marc",GRN,6774,8.6
NSW,Lowe,"MURPHY, John",ALP,38766,49.3
NSW,Lowe,"SHAILER, Bill",CDP,1616,2.1
NSW,Lowe,"TSOLAKIS, Jim",LP,31518,40.1
NSW,Lyne,"WRIGHT, Barry",IND,979,1.2
NSW,Lyne,"RUSSELL, Susie",GRN,5649,7.2
NSW,Lyne,"VAILE, Hon Mark",NAT,41319,52.3
NSW,Lyne,"LANGLEY, James",ALP,25358,32.1
NSW,Lyne,"SCOTT-IRVING, Stewart",IND,330,0.4
NSW,Lyne,"HARRISON, Jamie",IND,3326,4.2
NSW,Lyne,"RIACH, Rodger",IND,238,0.3
NSW,Lyne,"MULDOON, Graeme",IND,184,0.2
NSW,Lyne,"WALDRON, Robert L",CDP,1679,2.1
NSW,Macarthur,"BLEASDALE, Nick",ALP,33688,44
NSW,Macarthur,"RAUE, Ben",GRN,3334,4.4
NSW,Macarthur,"FARMER, Hon Pat",LP,35996,47
NSW,Macarthur,"ELLIOTT-HALLS, Samantha",AD,618,0.8
NSW,Macarthur,"GOH, Godwin",CDP,1357,1.8
NSW,Macarthur,"THOMPSON, Andy",IND,306,0.4
NSW,Macarthur,"RAUCH, Douglas",FF,1323,1.7
NSW,Mackellar,"BISHOP, Hon Bronwyn",LP,47343,56.4
NSW,Mackellar,"MCLELLAN, Matt",IND,1651,2
NSW,Mackellar,"SHARPE, Chris",ALP,20439,24.4
NSW,Mackellar,"HUBBARD, Mike",CDP,1955,2.3
NSW,Mackellar,"ADAMS, John",IND,1772,2.1
NSW,Mackellar,"MCWHIRTER, Craige",GRN,9840,11.7
NSW,Mackellar,"BARNES, Clinton",AD,933,1.1
NSW,Macquarie,"FLETCHER, Kirk",IND,355,0.4
NSW,Macquarie,"GIFFORD, Robert",CDP,1702,1.9
NSW,Macquarie,"BARTLETT, Kerry",LP,33197,37.8
NSW,Macquarie,"LIPTAK, Charles",FF,465,0.5
NSW,Macquarie,"DEBUS, Hon Bob",ALP,38672,44.1
NSW,Macquarie,"SEGEDIN, Michael",IND,99,0.1
NSW,Macquarie,"MCCALLUM, Carmel",GRN,9092,10.4
NSW,Macquarie,"WILLIAMS, Tim",IND,4145,4.7
NSW,Mitchell,"FIANDER, James",IND,1715,2.1
NSW,Mitchell,"WRIGHT-TURNER, Toni",GRN,4302,5.3
NSW,Mitchell,"GOULD, Nigel",ALP,25211,31
NSW,Mitchell,"ALLEN, Darryl",CDP,2099,2.6
NSW,Mitchell,"BODLAY, Jordie",IND,815,1
NSW,Mitchell,"HAWKE, Alex",LP,46115,56.7
NSW,Mitchell,"GRAETZ, Jarrod",FF,1022,1.3
NSW,New England,"DETTMANN, Brian",ON,1071,1.3
NSW,New England,"WINDSOR, Tony",IND,52743,61.9
NSW,New England,"WITTEN, Richard",IND,225,0.3
NSW,New England,"BETTS, Phil",NAT,19850,23.3
NSW,New England,"BRAND, Luke",ALP,8368,9.8
NSW,New England,"TAYLOR, Bruce",GRN,2892,3.4
NSW,Newcastle,"EAST, Malcolm",FF,1926,2.3
NSW,Newcastle,"JOHNSON, Aaron",AD,891,1.1
NSW,Newcastle,"PAYNE, Geoff",IND,333,0.4
NSW,Newcastle,"BUMAN, Aaron",IND,6343,7.5
NSW,Newcastle,"GRIERSON, Sharon",ALP,42936,50.8
NSW,Newcastle,"HOLT, Noel",IND,277,0.3
NSW,Newcastle,"ECKERSLEY, Charmian",GRN,8463,10
NSW,Newcastle,"CURRY, Joel",IND,701,0.8
NSW,Newcastle,"CAINE, Milton",CDP,1064,1.3
NSW,Newcastle,"WALKER, Krysia",LP,21611,25.6
NSW,North Sydney,"MISRA, Kundan",IND,245,0.3
NSW,North Sydney,"BAALBERGEN, Arie",CDP,621,0.7
NSW,North Sydney,"AUSSIE-STONE, Marcus",IND,526,0.6
NSW,North Sydney,"HOCKEY, Hon Joe",LP,44177,51.8
NSW,North Sydney,"NIXON, Ted",GRN,7851,9.2
NSW,North Sydney,"THOMPSON, Barry",IND,1119,1.3
NSW,North Sydney,"CAFFERATTA, John",FF,352,0.4
NSW,North Sydney,"BAILEY, Mike",ALP,30372,35.6
NSW,Page,"BEHN, Doug",IND,1525,1.8
NSW,Page,"VEGA, Mirian",FF,784,0.9
NSW,Page,"CULVERWELL, John",IND,143,0.2
NSW,Page,"MELLAND, Julia",AD,910,1.1
NSW,Page,"JONGEN, Theo",GRN,6930,8.1
NSW,Page,"SAFFIN, Janelle",ALP,35636,41.8
NSW,Page,"KANE, Tony",IND,877,1
NSW,Page,"AVASALU, Rhonda",CDP,1430,1.7
NSW,Page,"BEATTY, Ben",IND,462,0.5
NSW,Page,"GULAPTIS, Chris",NAT,36813,43.1
NSW,Parkes,"HORAN, Tim",IND,17098,20.7
NSW,Parkes,"KIELY, Michael",IND,939,1.1
NSW,Parkes,"HAIGH, Bruce",IND,2153,2.6
NSW,Parkes,"COULTON, Mark",NAT,38574,46.8
NSW,Parkes,"STRINGER, Richard",IND,287,0.4
NSW,Parkes,"PATRIARCA, Margaret",ALP,20922,25.4
NSW,Parkes,"PARMETER, Matt",GRN,2496,3
NSW,Parramatta,"EVANS, Rachel",IND,1015,1.2
NSW,Parramatta,"GORDON, Chris",IND,261,0.3
NSW,Parramatta,"NICKOLS, Graham",IND,274,0.4
NSW,Parramatta,"O'NEILL, Astrid",GRN,4288,5
NSW,Parramatta,"ROBINSON, Colin",LP,32155,37.8
NSW,Parramatta,"MACDONALD, Alasdair",IND,174,0.2
NSW,Parramatta,"HERNANDEZ, Rene",FF,888,1
NSW,Parramatta,"OWENS, Julie",ALP,43083,50.6
NSW,Parramatta,"BUCKLEY, Brian",IND,639,0.8
NSW,Parramatta,"BAISSARI, Sam",CDP,2403,2.8
NSW,Paterson,"ARNEMAN, Jim",ALP,35291,42.1
NSW,Paterson,"HENNELLY, Paul",IND,1073,1.3
NSW,Paterson,"DONNELLY, Judy",GRN,4344,5.2
NSW,Paterson,"STOKES, Christopher",FF,559,0.7
NSW,Paterson,"KING, Tony",IND,341,0.4
NSW,Paterson,"HAYNES, Heather",CDP,1010,1.2
NSW,Paterson,"HAMBERGER, John",ON,832,1
NSW,Paterson,"BALDWIN, Hon Bob",LP,40466,48.2
NSW,Prospect,"LEVER, Carolyn",FF,2655,3.4
NSW,Prospect,"GEBILAGIN, Lizza",GRN,3618,4.6
NSW,Prospect,"ARTHUR, Lily",LP,24705,31.2
NSW,Prospect,"CALLANDER, Jason",CDP,2187,2.8
NSW,Prospect,"BOWEN, Chris",ALP,46135,58.2
NSW,Reid,"SHARAH, Alex",CDP,3170,4
NSW,Reid,"IHRAM, Silma",AD,1123,1.4
NSW,Reid,"LIPSCOMBE, Mark",GRN,4160,5.2
NSW,Reid,"LAMBERT, Veronica",FF,1301,1.6
NSW,Reid,"OUEIK, Ronney",LP,21516,27.1
NSW,Reid,"JOHNSON, Hal",IND,429,0.5
NSW,Reid,"FERGUSON, Laurie",ALP,47739,60.1
NSW,Richmond,"FARMILO, Daniel",IND,1320,1.6
NSW,Richmond,"ELLIOT, Justine",ALP,35699,43.8
NSW,Richmond,"EBONO, Giovanni",GRN,12168,14.9
NSW,Richmond,"PAGE, Dr Sue",NAT,30134,37
NSW,Richmond,"MCCALLUM, Graham",IND,176,0.2
NSW,Richmond,"SLEDGE, Scott",AD,950,1.2
NSW,Richmond,"RAYMOND, Barbara",CDP,1039,1.3
NSW,Riverina,"JOHNSON, Gary",IND,1141,1.4
NSW,Riverina,"HULL, Kay",NAT,52779,62.6
NSW,Riverina,"KNOX, Peter",ALP,24471,29
NSW,Riverina,"GOODLASS, Ray",GRN,4130,4.9
NSW,Riverina,"HESKETH, Craig",ON,1837,2.2
NSW,Robertson,"GRANT, George",CDP,1929,2.2
NSW,Robertson,"LE, Daniel",FF,708,0.8
NSW,Robertson,"TOMLIN, Nicholas",IND,141,0.2
NSW,Robertson,"RYAN, Helen",ON,924,1.1
NSW,Robertson,"WROBLEWSKI, Mira",GRN,6279,7.2
NSW,Robertson,"LLOYD, Hon Jim",LP,39792,45.6
NSW,Robertson,"NEAL, Belinda",ALP,37437,42.9
NSW,Shortland,"PARSONS, Keith",GRN,7097,8.3
NSW,Shortland,"HALL, Jill",ALP,48525,56.7
NSW,Shortland,"KEALY, Jon",LP,26620,31.1
NSW,Shortland,"REEVES, Matthew",FF,1644,1.9
NSW,Shortland,"WALLACE, Les",CDP,1655,1.9
NSW,Sydney,"ANDERSON, Georgina",LP,20440,26.7
NSW,Sydney,"FORD, Adrian",IND,184,0.2
NSW,Sydney,"LEONG, Jenny",GRN,15854,20.7
NSW,Sydney,"LEE, John",CDP,727,1
NSW,Sydney,"WARD, Jane",IND,979,1.3
NSW,Sydney,"PLIBERSEK, Tanya",ALP,37506,49
NSW,Sydney,"MATERAZZO, Mayo",AD,874,1.1
NSW,Throsby,"MORAN, Peter",GRN,7308,9.1
NSW,Throsby,"GEORGE, Jennie",ALP,52275,65
NSW,Throsby,"DEAKES, Scott",CDP,2598,3.2
NSW,Throsby,"WRIGHT, Stuart",LP,18266,22.7
NSW,Warringah,"ABBOTT, Hon Tony",LP,46398,54.5
NSW,Warringah,"HARRIS, Conny",GRN,10660,12.5
NSW,Warringah,"JOHANSON, Georgina",AD,1095,1.3
NSW,Warringah,"PETERSEN, Patricia",IND,1529,1.8
NSW,Warringah,"MIDDLETON, Brent",FF,456,0.5
NSW,Warringah,"PRICE, Goronwy",IND,616,0.7
NSW,Warringah,"ZOCHLING, Hugh",ALP,23317,27.4
NSW,Warringah,"MCCUDDEN, Bill",CDP,1020,1.2
NSW,Watson,"FOY, Merry",FF,2011,2.5
NSW,Watson,"POULSEN, Ronald",IND,424,0.5
NSW,Watson,"BURKE, Tony",ALP,49652,61.8
NSW,Watson,"MANSOUR, Philip",LP,20957,26.1
NSW,Watson,"SAMMUT, Josephine",CDP,1988,2.5
NSW,Watson,"DONAYRE, Christine",GRN,5302,6.6
NSW,Wentworth,"ECUYER, Dani",IND,774,0.9
NSW,Wentworth,"JARNASON, Susan",GRN,13205,15
NSW,Wentworth,"COULTON, Dixie",IND,1156,1.3
NSW,Wentworth,"ADAMS, James",FF,255,0.3
NSW,Wentworth,"JAMIESON, John",IND,78,0.1
NSW,Wentworth,"KELU, Jonatan",IND,129,0.2
NSW,Wentworth,"SHEIL, Pat",IND,265,0.3
NSW,Wentworth,"MOLONY, Bradley",CDP,323,0.4
NSW,Wentworth,"NEWHOUSE, George",ALP,26903,30.5
NSW,Wentworth,"TURNBULL, Hon Malcolm",LP,44463,50.4
NSW,Wentworth,"FIELD, Pierce",AD,721,0.8
NSW,Werriwa,"ELLIOTT, Rachel",LP,24046,30.2
NSW,Werriwa,"HAYES, Chris",ALP,46892,58.8
NSW,Werriwa,"MILLS, Andrew",FF,1920,2.4
NSW,Werriwa,"BRYANT, Joe",IND,2016,2.5
NSW,Werriwa,"GAYED, Hany",CDP,1814,2.3
NSW,Werriwa,"BHATT, Neerav",GRN,3022,3.8
VIC,Aston,"AZA, Rachal",AD,1246,1.5
VIC,Aston,"MITCHELL, Doug",IND,245,0.3
VIC,Aston,"PEARCE, Hon Chris",LP,43519,50.7
VIC,Aston,"RALEIGH, Gerry",ALP,33332,38.8
VIC,Aston,"LAKE, Peter",FF,2978,3.5
VIC,Aston,"PEPPER, Adam",GRN,4492,5.2
VIC,Ballarat,"COATES, Belinda",GRN,7008,8
VIC,Ballarat,"MCINTOSH, Samantha",LP,33402,38
VIC,Ballarat,"KING, Catherine",ALP,44191,50.3
VIC,Ballarat,"BUTTERFIELD, Dale",FF,3207,3.7
VIC,Batman,"HASSAN, Darren",AD,1619,2
VIC,Batman,"KERIN, Peter",FF,2090,2.6
VIC,Batman,"CAREY, Patricia",GRN,13674,17.2
VIC,Batman,"FERGUSON, Martin",ALP,45551,57.2
VIC,Batman,"PEART, Jonathan",LP,16439,20.6
VIC,Batman,"BARWICK, Robert",IND,288,0.4
VIC,Bendigo,"GIBBONS, Steve",ALP,42410,47.1
VIC,Bendigo,"JARVIS, Terry",FF,3190,3.6
VIC,Bendigo,"GALE, Clinton",IND,210,0.2
VIC,Bendigo,"BYRNE, Toby",GRN,6521,7.3
VIC,Bendigo,"CONSANDINE, Peter",IND,304,0.3
VIC,Bendigo,"GUYMER, Edward",AD,577,0.6
VIC,Bendigo,"VEITCH, Adam",IND,331,0.4
VIC,Bendigo,"KENNEDY, Peter",LP,34562,38.4
VIC,Bendigo,"RATHJEN, Eril",IND,1865,2.1
VIC,Bruce,"RANDALL, Angela",LP,30257,37.6
VIC,Bruce,"RAWLINS, Bronwyn",FF,2295,2.9
VIC,Bruce,"GROSSI, Richard",AD,1012,1.3
VIC,Bruce,"HERRMANN, Sandra",CDP,678,0.8
VIC,Bruce,"GRIFFIN, Alan",ALP,41754,51.9
VIC,Bruce,"SMITH, Neil",ON,433,0.5
VIC,Bruce,"CASSIDY, Rob",GRN,4102,5.1
VIC,Calwell,"BULLER, Arthur",FF,3747,4.3
VIC,Calwell,"CUTLER, Philip",IND,624,0.7
VIC,Calwell,"YOHANNA, Sleiman",IND,1817,2.1
VIC,Calwell,"VAMVAKINOU, Maria",ALP,51952,60.2
VIC,Calwell,"MUSOLINO, Vanessa",AD,799,0.9
VIC,Calwell,"SHAUNE, Brook",GRN,3761,4.4
VIC,Calwell,"HAMPSHIRE, Don",IND,391,0.5
VIC,Calwell,"GAGLIOTI, Frank",IND,273,0.3
VIC,Calwell,"LIVETT, Dianne",LP,22906,26.6
VIC,Casey,"INGLESE, Tony",AD,1546,1.9
VIC,Casey,"MORAN, George",CDP,533,0.6
VIC,Casey,"SMITH, Hon Tony",LP,41897,50.2
VIC,Casey,"BEARD, Dympna",ALP,29949,35.9
VIC,Casey,"CRAIG, Salore",GRN,6112,7.3
VIC,Casey,"HARRISON, Daniel",FF,3501,4.2
VIC,Chisholm,"ONG, Gary",FF,1953,2.5
VIC,Chisholm,"BURKE, Anna",ALP,38439,48.1
VIC,Chisholm,"KING, Myles",LP,31514,39.5
VIC,Chisholm,"BERK, Daniel",AD,1053,1.3
VIC,Chisholm,"THYSTRUP, Lars",IND,150,0.2
VIC,Chisholm,"MCCASKILL, Alistair",GRN,6765,8.5
VIC,Corangamite,"KILLEEN, Gabrielle",AD,1512,1.7
VIC,Corangamite,"CHEESEMAN, Darren",ALP,37886,41.9
VIC,Corangamite,"EDWARDS, Jan",FF,3217,3.6
VIC,Corangamite,"MCARTHUR, Stewart",LP,40408,44.7
VIC,Corangamite,"NELSON, Fiona",GRN,7202,8
VIC,Corangamite,"SABHLOK, Sukrit",IND,169,0.2
VIC,Corio,"WELDEN, Darrin",IND,791,1
VIC,Corio,"RUSSELL, Ross",IND,190,0.2
VIC,Corio,"JOHNSON, Chris",IND,332,0.4
VIC,Corio,"ALDERSON, Gordon",FF,3291,4
VIC,Corio,"KAKOUROS, Angelo",LP,24591,29.6
VIC,Corio,"O'CONNOR, Gavan",IND,10530,12.7
VIC,Corio,"MENHEERE-THOMPSON, Erica",AD,628,0.8
VIC,Corio,"MARLES, Richard",ALP,37778,45.5
VIC,Corio,"LEACH, Rob",GRN,4910,5.9
VIC,Deakin,"STEVENSON, Nick",IND,586,0.7
VIC,Deakin,"BRONTE, Fiona",FF,2589,3.2
VIC,Deakin,"SYMON, Mike",ALP,34451,41.9
VIC,Deakin,"BARRESI, Phil",LP,36501,44.4
VIC,Deakin,"NICHOLSON, Paula",AD,1205,1.5
VIC,Deakin,"PEMBERTON, Bill",GRN,6978,8.5
VIC,Dunkley,"ADAMS, Neale",GRN,6695,7.8
VIC,Dunkley,"ASHDOWN, Steven",FF,2235,2.6
VIC,Dunkley,"BILLSON, Hon Bruce",LP,43024,49.8
VIC,Dunkley,"MCBRIDE, Graham",ALP,33055,38.3
VIC,Dunkley,"BAILEY, Karen",AD,1395,1.6
VIC,Flinders,"HUNT, Hon Greg",LP,48343,54.5
VIC,Flinders,"BATTEN, David",AD,822,0.9
VIC,Flinders,"BROWN, Robert",GRN,7529,8.5
VIC,Flinders,"EASTMAN, Cameron",FF,1988,2.2
VIC,Flinders,"MARCH, Gary",ALP,30073,33.9
VIC,Gellibrand,"COURTICE, Ben",IND,1334,1.6
VIC,Gellibrand,"RICHARDS, Rachel",AD,1088,1.3
VIC,Gellibrand,"GIBSON, Robert",GRN,7898,9.4
VIC,Gellibrand,"O'NEIL, Dave",IND,1950,2.3
VIC,Gellibrand,"TSENG, Wayne",LP,19220,22.8
VIC,Gellibrand,"GARG, Mukesh",FF,1700,2
VIC,Gellibrand,"ROXON, Nicola",ALP,50681,60.2
VIC,Gellibrand,"DOEL, Rodney",IND,285,0.3
VIC,Gippsland,"MCADAM, Helen",IND,1825,2.1
VIC,Gippsland,"WRATHALL, Jeff",GRN,4881,5.5
VIC,Gippsland,"ROWELL, Michael",FF,3802,4.3
VIC,Gippsland,"MCGAURAN, Hon Peter",NAT,42632,48.4
VIC,Gippsland,"BUCKLEY, Ben",IND,2787,3.2
VIC,Gippsland,"ROWE, Jane",ALP,32214,36.6
VIC,Goldstein,"BAILEY, Michael",AD,1422,1.7
VIC,Goldstein,"MASON, Julia",ALP,28734,33.7
VIC,Goldstein,"PILLING, Neil",GRN,8846,10.4
VIC,Goldstein,"KHOO, Joyce",FF,970,1.1
VIC,Goldstein,"ROBB, Hon Andrew",LP,45141,52.9
