State,Division,Candidate,Party,Votes,Percent
QLD,Hinkler,"EVANS, John",NPA,23453,33.7
QLD,Hinkler,"HIBBLE, Frank",LP,6618,9.5
QLD,Kennedy,"BANZHAF, Patricia",AD,5473,8.4
QLD,Kennedy,"HULLS, Rob",ALP,28936,44.3
QLD,Kennedy,"TRITTON, Fred",LP,9134,14
QLD,Kennedy,"SHANNON, Ross",NPA,21751,33.3
QLD,Leichhardt,"CUMMINGS, Bill",LP,15985,22.7
QLD,Leichhardt,"WALDOCK, Jim",IND,1148,1.6
QLD,Leichhardt,"DOWNEY, Jim",AD,7382,10.5
QLD,Leichhardt,"GAYLER, John",ALP,31318,44.5
QLD,Leichhardt,"BYRNE, Kevin",NPA,14553,20.7
QLD,Lilley,"NANKERVIS, Ronald",LP,22644,34.9
QLD,Lilley,"ROWLAND, Elizabeth",AD,7023,10.8
QLD,Lilley,"PURTILL, Steve",NPA,2217,3.4
QLD,Lilley,"DARLING, Elaine",ALP,32453,50
QLD,Lilley,"RILEY, Dave",IND,557,0.9
QLD,Mcpherson,"BRADFORD, John",LP,40986,50.2
QLD,Mcpherson,"NORTH, Robert",AD,8088,9.9
QLD,Mcpherson,"COOK, Randall",NPA,4102,5
QLD,Mcpherson,"KUHNE, Otto",IND,170,0.2
QLD,Mcpherson,"COCKERILL, Bert",IND,1703,2.1
QLD,Mcpherson,"STERN, Pat",ALP,26607,32.6
QLD,Maranoa,"SCOTT, Bruce",NPA,31594,47.7
QLD,Maranoa,"STONE, John",LP,8373,12.6
QLD,Maranoa,"HOPKINS, Mary",AD,5567,8.4
QLD,Maranoa,"ADAMS, John",ALP,20716,31.3
QLD,Moncrieff,"CORNISH, Jonathan",AD,10028,12.7
QLD,Moncrieff,"SULLIVAN, Kathryn",LP,37630,47.8
QLD,Moncrieff,"LYONS, Peter",NPA,4549,5.8
QLD,Moncrieff,"STRUTHERS, Col",ALP,26473,33.6
QLD,Moreton,"GIBSON, Garrie",ALP,26960,42.7
QLD,Moreton,"COTTRELL, Vince",NPA,1366,2.2
QLD,Moreton,"DAVIES, Ken",AD,8516,13.5
QLD,Moreton,"CAMERON, Donald",LP,26323,41.7
QLD,Oxley,"SCOTT, Les",ALP,33359,52.1
QLD,Oxley,"ROSSMULLER, Althea",AD,9660,15.1
QLD,Oxley,"WILMS, Ray",NPA,2267,3.5
QLD,Oxley,"COOKE, David",LP,18739,29.3
QLD,Petrie,"FLEGG, Dr Bruce",LP,27992,40.2
QLD,Petrie,"JOHNS, Gary",ALP,30763,44.2
QLD,Petrie,"SIMONS, Natasha",IND,792,1.1
QLD,Petrie,"BATEMAN, Peter",NPA,2327,3.3
QLD,Petrie,"BLOOMER, Anthony",AD,7740,11.1
QLD,Rankin,"MILES, John",LP,16014,23.3
QLD,Rankin,"FRASER, Huan",NPA,11065,16.1
QLD,Rankin,"WHITEMAN, Richard",IND,1865,2.7
QLD,Rankin,"HOSKINS, John",AD,7512,10.9
QLD,Rankin,"BEDDALL, David",ALP,31782,46.3
QLD,Rankin,"CRISP, Cheryl",IND,465,0.7
QLD,Ryan,"MOORE, Hon John",LP,31301,43.8
QLD,Ryan,"FERGUSON, Adair",AD,13669,19.1
QLD,Ryan,"MCALLISTER, Helen",NPA,4325,6
QLD,Ryan,"SKYRING, Alan",IND,1139,1.6
QLD,Ryan,"CAMPBELL, Denny",ALP,21085,29.5
QLD,Wide Bay,"SANDALL, Bryan",AD,9108,13.3
QLD,Wide Bay,"FOLEY, Andrew",ALP,25347,36.9
QLD,Wide Bay,"TRUSS, Warren",NPA,32498,47.3
QLD,Wide Bay,"ZSCHECH, John",IND,1695,2.5
SA,Adelaide,"BOOTH, Jean",IND,1100,1.6
SA,Adelaide,"LINEDALE, Cathryn",CTA,1123,1.7
SA,Adelaide,"MANN, Peter",AD,9197,13.6
SA,Adelaide,"OEHME, Keith",GRN,1878,2.8
SA,Adelaide,"CATLEY, Dr Bob",ALP,27422,40.5
SA,Adelaide,"PRATT, Michael",LP,26953,39.8
SA,Barker,"MCLACHLAN, Ian",LP,39470,57.8
SA,Barker,"HENDER, Bill",ALP,19865,29.1
SA,Barker,"LOBBAN, Mark",AD,6730,9.9
SA,Barker,"RAAMS, Pieter",IND,2211,3.2
SA,Bonython,"BLEWETT, Hon Dr Neal",ALP,36326,52.1
SA,Bonython,"MAAS, Colin",AD,12782,18.3
SA,Bonython,"HANNAFORD, Bruce",CTA,2334,3.4
SA,Bonython,"RICHARDSON, Natalie",LP,18216,26.2
SA,Boothby,"HALL, Steele",LP,36010,51.4
SA,Boothby,"KEENAN, Michael",ALP,18404,26.3
SA,Boothby,"BYRNE, Bruce",CTA,1515,2.2
SA,Boothby,"WILLIAMS, Margaret-Ann",AD,12796,18.3
SA,Boothby,"BANKS, Colin",IND,1300,1.9
SA,Grey,"CLARK, Peter",IND,904,1.4
SA,Grey,"HEYNE, Ern",CTA,5006,7.8
SA,Grey,"MAN, Jonathan",LP,22601,35.2
SA,Grey,"O'NEIL, Lloyd",ALP,30600,47.7
SA,Grey,"FOLKERS, Harm",AD,4608,7.2
SA,Grey,"FISHER, John",IND,414,0.6
SA,Hawker,"GALLUS, Christine",LP,28348,43.1
SA,Hawker,"WILLIAMS, Elizabeth",AD,8362,12.7
SA,Hawker,"MACEY, Reg",CTA,1266,1.9
SA,Hawker,"HARVEY, Elizabeth",ALP,26641,40.5
SA,Hawker,"RAGLESS, Kathy",IND,477,0.7
SA,Hawker,"BOTTAM, Glen",IND,702,1.1
SA,Hindmarsh,"MAGUIRE, John",IND,1848,2.8
SA,Hindmarsh,"SCOTT, John",ALP,29212,43.8
SA,Hindmarsh,"SPARROW, Peter",CTA,1072,1.6
SA,Hindmarsh,"MCCARTHY, Alan",IND,418,0.6
SA,Hindmarsh,"MOXHAM, David",IND,178,0.3
SA,Hindmarsh,"CRABBE, Stephen",AD,9070,13.6
SA,Hindmarsh,"LEWIS, Barry",LP,24836,37.3
SA,Kingston,"BILNEY, Gordon",ALP,26206,37.1
SA,Kingston,"FLANAGAN, Tom",IND,296,0.4
SA,Kingston,"BOYD, Cliff",CTA,1533,2.2
SA,Kingston,"HAINES, Janine",AD,18694,26.4
SA,Kingston,"MCDONALD, Lyall",IND,304,0.4
SA,Kingston,"FULLER, Judy",LP,23355,33
SA,Kingston,"GATER, George",IND,327,0.5
SA,Makin,"PENNY, Jeff",CTA,2320,3.3
SA,Makin,"BARTHOLOMEW, Steve",AD,10619,15.2
SA,Makin,"DUNCAN, Hon Peter",ALP,28529,40.8
SA,Makin,"HICKS, Daryl",LP,27462,39.3
SA,Makin,"ROBERTS, Geoff",IND,639,0.9
SA,Makin,"HOWARD, David",IND,309,0.4
SA,Mayo,"PEDRICK, Merilyn",AD,15817,21.3
SA,Mayo,"SKORIN, Delia",ALP,17548,23.6
SA,Mayo,"DOWNER, Alexander",LP,39037,52.5
SA,Mayo,"WATSON, John",CTA,1937,2.6
SA,Port Adelaide,"TROTTER, Howard",LP,21539,31.9
SA,Port Adelaide,"SAWFORD, Rod",ALP,36186,53.5
SA,Port Adelaide,"PETIT, Paul",IND,859,1.3
SA,Port Adelaide,"AIDON, Damien",AD,8003,11.8
SA,Port Adelaide,"THOMPSON, Peter",CTA,1013,1.5
SA,Sturt,"BULIS, Elena",IND,1357,2
SA,Sturt,"CURNOW, Tom",CTA,1034,1.5
SA,Sturt,"TOMBLESON, Arlyn",AD,9989,15
SA,Sturt,"WILSON, Hon Ian",LP,33129,49.6
SA,Sturt,"HOUGH, Mark",ALP,21278,31.9
SA,Wakefield,"KARZIS, George",ALP,20965,29
SA,Wakefield,"ANDREW, Neil",LP,40216,55.7
SA,Wakefield,"MATTHEWS, Kaye",AD,8879,12.3
SA,Wakefield,"GRACE, Ashley",CTA,2144,3
WA,Brand,"WALLACE, Jan",AD,5590,8.8
WA,Brand,"PLEDGE, Blanche",IND,841,1.3
WA,Brand,"EVANS, Keith",IND,662,1
WA,Brand,"FATIN, Wendy",ALP,27303,42.8
WA,Brand,"GALLETLY, Clive",IND,200,0.3
WA,Brand,"HEALY, Maureen",LP,23757,37.3
WA,Brand,"TUXWORTH, Errol",NPA,1200,1.9
WA,Brand,"GARDINER, Luna",GRN,4189,6.6
WA,Canning,"GEAR, George",ALP,23984,40.5
WA,Canning,"JOHNSTON, Ricky",LP,24161,40.8
WA,Canning,"ROBERTSON, Arthur",IND,887,1.5
WA,Canning,"HIGGINS, Bill",IND,260,0.4
WA,Canning,"SPENCER, Geoff",IND,473,0.8
WA,Canning,"OATS, Carol",IND,492,0.8
WA,Canning,"BRYANT, Don",AD,4340,7.3
WA,Canning,"HOOPER, Phil",IND,506,0.9
WA,Canning,"ROPER, Neil",GRN,4139,7
WA,Cowan,"GILFILLAN, Sarah",AD,5256,8.6
WA,Cowan,"JAKOBSEN, Carolyn",ALP,24368,39.9
WA,Cowan,"AIREY, Diane",LP,26061,42.7
WA,Cowan,"SMITH, Barry",IND,785,1.3
WA,Cowan,"THOMAS, Deb",IND,321,0.5
WA,Cowan,"GUINAN, Brian",IND,206,0.3
WA,Cowan,"WARD, Sally",GRN,3603,5.9
WA,Cowan,"MCLOUGHLIN, Robert",IND,414,0.7
WA,Curtin,"SALTER, Mary",GRN,6911,10.2
WA,Curtin,"WOODHILL, Brett",IND,882,1.3
WA,Curtin,"BOOTH, Stephen",ALP,15485,22.9
WA,Curtin,"ROCHER, Allan",LP,37183,54.9
WA,Curtin,"HOVANE, Michelle",IND,518,0.8
WA,Curtin,"HODGSON, Helen",AD,6711,9.9
WA,Forrest,"WATSON, Liz",GRN,5742,8.7
WA,Forrest,"CHURCHES, David",AD,4760,7.2
WA,Forrest,"BEATTY, Rick",NPA,4245,6.5
WA,Forrest,"PROSSER, Geoff",LP,31770,48.3
WA,Forrest,"KEELY, Simon",ALP,19219,29.2
WA,Fremantle,"TILBURY, Ray",AD,6754,10.4
WA,Fremantle,"CARY, Jennie",GRN,6886,10.6
WA,Fremantle,"RILEY, Ronnie",IND,657,1
WA,Fremantle,"BOLAS, Ian",IND,1370,2.1
WA,Fremantle,"STEVENAGE, Paul",LP,21564,33.1
WA,Fremantle,"DAWKINS, Hon John",ALP,28009,42.9
WA,Kalgoorlie,"COOPER, Vin",AD,4839,8
WA,Kalgoorlie,"SACINO, Josh",IND,606,1
WA,Kalgoorlie,"WECKERT, Dascia",NPA,1810,3
WA,Kalgoorlie,"CAMPBELL, Graeme",ALP,29883,49.5
WA,Kalgoorlie,"CARNICELLI, Louie",LP,19441,32.2
WA,Kalgoorlie,"CHAPPLE, Robin",GRN,3815,6.3
WA,Moore,"LLOYD, Alan",AD,6647,10.8
WA,Moore,"WATSON, Mark",IND,768,1.2
WA,Moore,"FILING, Paul",LP,30355,49.2
WA,Moore,"STEELS, Brian",GRN,4877,7.9
WA,Moore,"BLANCHARD, Allen",ALP,19105,30.9
WA,O'connor,"FINNEY, Rick",IND,1009,1.5
WA,O'connor,"GROSSMITH, Huw",AD,2706,4
WA,O'connor,"CHANCE, Kim",ALP,13635,20.2
WA,O'connor,"TUCKEY, Wilson",LP,33808,50.1
WA,O'connor,"FERGUSON, James",NPA,13943,20.6
WA,O'connor,"CAVILL, Jim",GRN,2443,3.6
WA,Pearce,"PINTABONA, Gina",IND,994,1.6
WA,Pearce,"BANKOFF, Greg",GRN,5389,8.7
WA,Pearce,"LAMBERT, Peter",AD,6245,10
WA,Pearce,"DUNCAN, John",ALP,17115,27.5
WA,Pearce,"CHANEY, Hon Fred",LP,32424,52.2
WA,Perth,"CHEUK, Richard",IND,1211,1.8
WA,Perth,"JENKINS, Brian",AD,5152,7.8
WA,Perth,"GUDGEON, Don",IND,702,1.1
WA,Perth,"RODGERS, Marylyn",LP,24775,37.6
WA,Perth,"CHARLESWORTH, Dr Richard",ALP,28047,42.6
WA,Perth,"CONOCHIE, Brenda",GRN,5496,8.3
WA,Perth,"WITHAM, William",NPA,483,0.7
WA,Stirling,"SHARDLOW, Barry",IND,813,1.2
WA,Stirling,"BARKER, Jock",LP,28257,43.1
WA,Stirling,"HANDS, Eugene",IND,723,1.1
WA,Stirling,"IRVINE, Lachlan",AD,4884,7.4
WA,Stirling,"EDWARDS, Ronald",ALP,26120,39.8
WA,Stirling,"STRAUSS, Jonathan",IND,313,0.5
WA,Stirling,"HERBERT, Kim",GRN,4511,6.9
WA,Swan,"HUTTON, Mike",IND,2514,3.8
WA,Swan,"NEEDHAM, Alan",AD,5274,8
WA,Swan,"NOAKES, Frank",IND,500,0.8
WA,Swan,"GAMBLE, Erica",IND,412,0.6
WA,Swan,"AUGUSTON, Paul",IND,134,0.2
WA,Swan,"MARGETTS, Dee",GRN,4777,7.3
WA,Swan,"KIRWAN, Peter",LP,24743,37.6
WA,Swan,"BEAZLEY, Hon Kim",ALP,26674,40.5
WA,Swan,"DONOVAN, Patrick",IND,753,1.1
WA,Tangney,"SHACK, Peter",LP,34571,55
WA,Tangney,"WADE, Andrew",IND,675,1.1
WA,Tangney,"SCHNEIDER, Mark",GRN,4386,7
WA,Tangney,"KEELY, Chris",ALP,17239,27.4
WA,Tangney,"WOLFE, Hannah",AD,6039,9.6
TAS,Bass,"SAXON, Rae",AD,4449,7.8
TAS,Bass,"SMITH, Warwick",LP,28441,49.9
TAS,Bass,"SMITH, Silvia",ALP,21619,37.9
TAS,Bass,"CHESTER, John",IND,2479,4.4
TAS,Braddon,"MILES, Chris",LP,31860,55.5
TAS,Braddon,"REILLY, James",AD,3808,6.6
TAS,Braddon,"HYNES, Terry",ALP,20325,35.4
TAS,Braddon,"EGGLESTONE, Tom",IND,1458,2.5
TAS,Denison,"KERR, Duncan",ALP,25811,45
TAS,Denison,"ALLISTON, Rob",AD,3554,6.2
TAS,Denison,"JONES, Graeme",IND,701,1.2
TAS,Denison,"HOPKINS, Ian",IND,327,0.6
TAS,Denison,"LAW, Geoff",IND,3888,6.8
TAS,Denison,"HODGMAN, Hon Michael",LP,23056,40.2
TAS,Franklin,"GOODLUCK, Bruce",LP,28636,48.5
TAS,Franklin,"HARMSEN, Patsy",AD,7523,12.7
TAS,Franklin,"ALEXANDER, Eugene",ALP,22925,38.8
TAS,Lyons,"GORDON, Bob",ALP,24373,41.6
TAS,Lyons,"BURR, Max",LP,28729,49
TAS,Lyons,"HANCOCK, Mike",AD,5542,9.5
NT,Northern Territory,"DONNELLAN, Tig",IND,1380,2
NT,Northern Territory,"STRIDER, ",IND,975,1.4
NT,Northern Territory,"SNOWDON, Warren",ALP,34106,50
NT,Northern Territory,"LIDDLE, Bob",IND,1427,2.1
NT,Northern Territory,"GALTON, Helen",CLP,27668,40.5
NT,Northern Territory,"STERRY, Ron",IND,801,1.2
NT,Northern Territory,"BEATON, Don",IND,1900,2.8
ACT,Canberra,"MACKEY, Bill",LP,31009,38.5
ACT,Canberra,"KELLY, Hon Roslyn",ALP,35286,43.8
ACT,Canberra,"MCCARRON-BENSON, Julie",AD,10215,12.7
ACT,Canberra,"MEYER, Barbara",NDP,1183,1.5
ACT,Canberra,"JEFFREY, Gina",GRN,2856,3.5
ACT,Fraser,"JEFFCOAT, Heather",AD,12876,16.2
ACT,Fraser,"BROOKE, Sandie",LP,24746,31.1
ACT,Fraser,"LANGMORE, John",ALP,36544,46
ACT,Fraser,"BOLTON, Sue",GRN,3213,4
ACT,Fraser,"SMITH, Gareth",IND,1185,1.5
ACT,Fraser,"BRUNORO, Emile",IND,949,1.2
