State,Division,Candidate,Party,Votes,Percent
VIC,Batman,"MCKAY, Neil",LP,16139,41.6
VIC,Bendigo,"CLAREY, Hon Percy",ALP,18962,47.0
VIC,Bendigo,"GOODMAN, Allan",IND,2134,5.3
VIC,Bendigo,"GRIGG, Thomas",LP,19268,47.7
VIC,Burke,"HODGES, Henry",IND,4720,12.0
VIC,Burke,"PETERS, Edward",ALP,24362,62.1
VIC,Burke,"WALL, Alfred",LP,9865,25.2
VIC,Burke,"WHITWORTH, James",IND,271,0.7
VIC,Chisholm,"FENNESSY, Leo",ALP,13615,33.1
VIC,Chisholm,"HUGHES, Hon Wilfrid KENT",LP,26628,64.7
VIC,Chisholm,"TREGEAR, William",CPA,937,2.3
VIC,Corangamite,"BRUSHFIELD, Elsie",IND,1080,2.9
VIC,Corangamite,"MCDONALD, Hon Allan",LP,21670,57.5
VIC,Corangamite,"STACPOOLE, Henry",ALP,14936,39.6
VIC,Corio,"DEDMAN, Hon John",ALP,19783,49.7
VIC,Corio,"OPPERMAN, Hubert",LP,20018,50.3
VIC,Darebin,"ANDREWS, Thomas",ALP,24719,62.7
VIC,Darebin,"MCCOLL, Jack",LP,14688,37.3
VIC,Deakin,"DAVIS, Frank",LP,23517,55.6
VIC,Deakin,"LEESON, Roderick",ALP,18784,44.4
VIC,Fawkner,"BOURKE, William",ALP,20228,50.0
VIC,Fawkner,"CORMACK, Magnus",LP,20201,50.0
VIC,Flinders,"HUGHES, Andrew",IND,6018,15.6
VIC,Flinders,"RYAN, Rupert",LP,21096,54.8
VIC,Flinders,"WILSON, Robert",ALP,11410,29.6
VIC,Gellibrand,"ANDERSON, William",IND,2865,7.2
VIC,Gellibrand,"ARROWSMITH, John",CPA,1418,3.5
VIC,Gellibrand,"MACDONALD, Angus",IND,6323,15.8
VIC,Gellibrand,"MASSEY, William",LP,8904,22.2
VIC,Gellibrand,"MULLENS, John",ALP,20519,51.3
VIC,Gippsland,"BOWDEN, George",CP,22824,66.7
VIC,Gippsland,"HAWKINS, Horace",ALP,11373,33.3
VIC,Henty,"DICKER, Charles",ALPN,858,2.1
VIC,Henty,"DOUBE, Valentine",ALP,17548,42.7
VIC,Henty,"GULLETT, Jo",LP,22650,55.2
VIC,Higgins,"HOLT, Hon Harold",LP,26018,66.8
VIC,Higgins,"MELTZER, Jules",ALP,12909,33.2
VIC,Higinbotham,"FIELD, Francis",ALP,19760,46.4
VIC,Higinbotham,"TIMSON, Frank",LP,22832,53.6
VIC,Hoddle,"CREMEAN, John",ALP,28351,77.1
VIC,Hoddle,"KIRBY, Terence",LP,6593,17.9
VIC,Hoddle,"LOYE, Leslie",CPA,1137,3.1
VIC,Hoddle,"WALLACE, Albert",IND,689,1.9
VIC,Indi,"BOSTOCK, William",LP,12377,33.3
VIC,Indi,"EDMONDSON, Charles",ALP,13626,36.7
VIC,Indi,"NASON, Clive",CP,11157,30.0
VIC,Isaacs,"BOURKE, John",ALP,18100,46.0
VIC,Isaacs,"HAWORTH, William",LP,21260,54.0
VIC,Kooyong,"EWERT, Keith",ALP,13691,32.9
VIC,Kooyong,"MENZIES, Rt Hon Robert",LP,27912,67.1
VIC,La Trobe,"BALCOMBE, Robert",ALP,16714,41.4
VIC,La Trobe,"CASEY, Rt Hon Richard",LP,23645,58.6
VIC,Lalor,"BELLAIR, John",LP,18970,48.4
VIC,Lalor,"POLLARD, Hon Reginald",ALP,20264,51.6
VIC,Mcmillan,"BROWN, Geoffrey",LP,11938,32.4
VIC,Mcmillan,"HAMILTON, Robert",CPA,912,2.5
VIC,Mcmillan,"KELTIE, Adam",ALP,14263,38.7
VIC,Mcmillan,"MAY, Robert",CP,9714,26.4
VIC,Mallee,"O'CONNOR, Alfred",ALP,12410,35.4
VIC,Mallee,"TURNBULL, Winton",CP,22658,64.6
VIC,Maribyrnong,"DRAKEFORD, Hon Arthur",ALP,26639,61.9
VIC,Maribyrnong,"HANNAN, George",LP,14675,34.1
VIC,Maribyrnong,"NEYLAND, Colin",IND,1751,4.1
VIC,Melbourne,"CALWELL, Hon Arthur",ALP,24187,64.5
VIC,Melbourne,"MCGINNES, Desmond",LP,9366,25.0
VIC,Melbourne,"MCLAREN, Charles",IND,1350,3.6
VIC,Melbourne,"NEYLAND, Niven",IND,794,2.1
VIC,Melbourne,"O'DAY, Dr Gerald",CPA,1244,3.3
VIC,Melbourne,"WILSON, Philip",ALPN,576,1.5
VIC,Melbourne Ports,"BLOCK, Arthur",LP,12690,32.1
VIC,Melbourne Ports,"HOLLOWAY, Rt Hon Jack",ALP,26792,67.9
VIC,Murray,"DEVLIN, Desmond",ALP,13650,36.5
VIC,Murray,"MCEWEN, Hon John",CP,23778,63.5
VIC,Wannon,"MACKINNON, Daniel",LP,13235,36.9
VIC,Wannon,"MCLEOD, Donald",ALP,16905,47.1
VIC,Wannon,"MARFELL, Helena",CP,5716,15.9
VIC,Wills,"BLACKBURN, Doris",IND,8801,20.6
VIC,Wills,"BRYSON, William",ALP,18918,44.2
VIC,Wills,"TYRER, Allan",LP,15101,35.3
VIC,Wimmera,"LAWRENCE, William",LP,13761,39.0
VIC,Wimmera,"SUDHOLZ, Cyril",ALP,11184,31.7
VIC,Wimmera,"WADE, Harrie",CP,10343,29.3
VIC,Yarra,"BARRINGTON, Charles",LP,14189,35.9
VIC,Yarra,"KEON, Stan",ALP,23211,58.8
VIC,Yarra,"PRESCOTT, John",CPA,1098,2.8
VIC,Yarra,"VINES, Wenham",IND,991,2.5
QLD,Bowman,"COUTTS, Wilfred",ALP,16886,44.9
QLD,Bowman,"HANSON, Mabel",CPA,656,1.7
QLD,Bowman,"MCCOLM, Malcolm",LP,20090,53.4
QLD,Brisbane,"GRAHAM, Albert",CPA,1954,5.4
QLD,Brisbane,"LAWSON, Hon George",ALP,18890,52.3
QLD,Brisbane,"LONG, James",LP,15269,42.3
QLD,Capricornia,"GARDNER, Harold",ALP,15121,46.6
QLD,Capricornia,"PEARCE, George",LP,16949,52.2
QLD,Capricornia,"ROBERTSON, Edward",CPA,413,1.3
QLD,Darling Downs,"FARQUHARSON, Charles",IND,3041,8.4
QLD,Darling Downs,"KANE, James",ALP,11281,31.2
QLD,Darling Downs,"LACAZE, Charles",IND,260,0.7
QLD,Darling Downs,"MULLALY, Raymond",CPA,281,0.8
QLD,Darling Downs,"SWARTZ, Reginald",LP,21261,58.9
QLD,Dawson,"ANDREW, Richard",CPA,1379,4.2
QLD,Dawson,"BURNS, George",ALP,12389,37.5
QLD,Dawson,"DAVIDSON, Charles",CP,19302,58.4
QLD,Fisher,"ADERMANN, Charles",CP,26630,66.5
QLD,Fisher,"LOGAN, Norman",IND,3419,8.5
QLD,Fisher,"ROBERTS, Edmund",ALP,9980,24.9
QLD,Griffith,"BERRY, Douglas",LP,18381,51.7
QLD,Griffith,"CONELAN, William",ALP,16464,46.3
QLD,Griffith,"SLATER, Anna",CPA,727,2.0
QLD,Herbert,"EDMONDS, William",ALP,17395,49.4
QLD,Herbert,"HENDERSON, James",CPA,1847,5.2
QLD,Herbert,"JEFFREY, Douglas",CP,15973,45.4
QLD,Kennedy,"BROWNE, Sylvester",CP,11397,41.5
QLD,Kennedy,"RIORDAN, Hon William",ALP,15127,55.1
QLD,Kennedy,"WYPER, Eric",CPA,947,3.4
QLD,Leichhardt,"GILMORE, Thomas",CP,16291,49.6
QLD,Leichhardt,"HOLDCROFT, Cecil",ALP,13894,42.3
QLD,Leichhardt,"KEOUGH, Leslie",IND,424,1.3
QLD,Leichhardt,"LEINSTER, Ralph",CPA,1141,3.5
QLD,Leichhardt,"MACKEY, Thomas",IND,1106,3.4
QLD,Lilley,"HADLEY, James",ALP,15368,40.6
QLD,Lilley,"WIGHT, Bruce",LP,22488,59.4
QLD,Mcpherson,"FADDEN, Rt Hon Arthur",CP,24263,74.2
QLD,Mcpherson,"HILTON, John",ALP,8436,25.8
QLD,Maranoa,"LARACY, Martin",ALP,12657,40.4
QLD,Maranoa,"RUSSELL, Charles",CP,18652,59.6
QLD,Moreton,"FRANCIS, Hon Josiah",LP,25125,61.4
QLD,Moreton,"THIEME, William",ALP,14915,36.4
QLD,Moreton,"YARROW, William",CPA,904,2.2
QLD,Oxley,"CAMERON, Dr Donald",LP,14895,42.1
QLD,Oxley,"CRISP, Edmund",CPA,576,1.6
QLD,Oxley,"MARGINSON, Evan",ALP,14268,40.3
QLD,Oxley,"MARTIN, John",CP,5658,16.0
QLD,Petrie,"HULME, Alan",LP,23803,59.7
QLD,Petrie,"MARTIN, Samuel",ALP,14593,36.6
QLD,Petrie,"RYAN, James",IND,1488,3.7
QLD,Ryan,"DRURY, Nigel",LP,24917,60.3
QLD,Ryan,"EASTMENT, Leonard",ALP,16431,39.7
QLD,Wide Bay,"CORSER, Bernard",CP,22037,56.5
QLD,Wide Bay,"MCDOWELL, Robert",IND,6037,15.5
QLD,Wide Bay,"ROUND, Samuel",ALP,10941,28.0
SA,Adelaide,"CHAMBERS, Hon Cyril",ALP,23823,59.8
SA,Adelaide,"DOHERTY, Christopher",IND,504,1.3
SA,Adelaide,"HARFORD, Basil",LP,14820,37.2
SA,Adelaide,"WATT, Elsie",CPA,683,1.7
SA,Angas,"DOWNER, Alexander",LP,23987,60.8
SA,Angas,"STRACHAN, Albert",ALP,13615,34.5
SA,Angas,"WHITTLE, Ralph",IND,1857,4.7
SA,Barker,"CAMERON, Hon Archie",LP,26034,64.5
SA,Barker,"GARTNER, John",IND,1004,2.5
SA,Barker,"KLAR, John",ALP,13354,33.1
SA,Boothby,"MCLEAY, John",LP,24897,61.3
SA,Boothby,"WELLS, Ralph",ALP,15714,38.7
SA,Grey,"ANDREWS, Edward",LP,17145,45.6
SA,Grey,"RUSSELL, Edgar",ALP,20465,54.4
SA,Hindmarsh,"CAMERON, Clyde",ALP,29260,69.7
SA,Hindmarsh,"TURNBULL, Albert",LP,12736,30.3
SA,Kingston,"HANDBY, Herbert",LP,23713,51.6
SA,Kingston,"SHEEHY, Thomas",ALP,22233,48.4
SA,Port Adelaide,"BOSCOMBE, Frederick",LP,11879,26.5
SA,Port Adelaide,"SYMON, Peter",CPA,889,2.0
SA,Port Adelaide,"THOMPSON, Bert",ALP,31977,71.5
SA,Sturt,"MCMULLIN, Leslie",ALP,18828,45.2
SA,Sturt,"SMITH, Leonard",IND,1628,3.9
SA,Sturt,"WILSON, Keith",LP,21157,50.8
SA,Wakefield,"HASSE, Cyril",ALP,15008,38.6
SA,Wakefield,"MCBRIDE, Hon Philip",LP,23847,61.4
WA,Canning,"GILLESPIE, William",LP,10244,31.0
WA,Canning,"HAMILTON, Leonard",CP,12159,36.8
WA,Canning,"NEVILLE, Arthur",IND,594,1.8
WA,Canning,"SCADDAN, Thomas",ALP,10002,30.3
WA,Curtin,"HASLUCK, Paul",LP,24857,61.2
WA,Curtin,"LONNIE, William",ALP,15781,38.8
WA,Forrest,"BOLITHO, James",IND,642,1.8
WA,Forrest,"FREETH, Gordon",LP,9828,27.0
WA,Forrest,"LEMMON, Hon Nelson",ALP,15935,43.8
WA,Forrest,"POTTS, Arnold",CP,10003,27.5
WA,Fremantle,"BEAZLEY, Kim",ALP,22463,54.7
WA,Fremantle,"SNEDDEN, Billy",LP,17918,43.6
WA,Fremantle,"TROY, Patrick",CPA,675,1.6
WA,Kalgoorlie,"JOHNSON, Hon Victor",ALP,18127,62.4
WA,Kalgoorlie,"PORTEUS, John",LP,10902,37.6
WA,Moore,"BYRNE, Kevin",ALP,12282,38.0
WA,Moore,"JONES, Kenneth",LP,7836,24.2
WA,Moore,"LESLIE, Hugh",CP,12244,37.8
WA,Perth,"BURKE, Thomas",ALP,18412,47.8
WA,Perth,"COLLINS, James",IND,1756,4.6
WA,Perth,"HACK, Gordon",LP,17858,46.4
WA,Perth,"KELLY, James",CPA,486,1.3
WA,Swan,"GRAYDEN, William",LP,22821,52.4
WA,Swan,"WEBB, Harry",ALP,20699,47.6
TAS,Bass,"BARNARD, Hon Claude",ALP,15312,49.4
TAS,Bass,"KEKWICK, Bruce",LP,15686,50.6
TAS,Darwin,"KIRKPATRICK, Harold",ALP,12602,43.4
TAS,Darwin,"LYONS, Dame Enid",LP,16455,56.6
TAS,Denison,"COSGROVE, Henry",ALP,13394,44.9
TAS,Denison,"TOWNLEY, Athol",LP,16431,55.1
TAS,Franklin,"FALKINDER, Charles",LP,17644,58.0
TAS,Franklin,"FROST, Stewart",ALP,12790,42.0
TAS,Wilmot,"DUTHIE, Gilbert",ALP,16150,52.6
TAS,Wilmot,"FURMAGE, Richard",LP,14532,47.4
NT,Northern Territory,"BLAIN, Adair",IND,1932,37.2
NT,Northern Territory,"NELSON, John",ALP,2303,44.3
NT,Northern Territory,"WEBSTER, Victor",IND,961,18.5
ACT,Australian Capital Territory,"ASHTON, Jessie",IND,366,3.3
ACT,Australian Capital Territory,"MOIR, Malcolm",LP,2510,22.5
ACT,Australian Capital Territory,"NOTT, Dr Lewis",IND,3475,31.1
ACT,Australian Capital Territory,"RHODES, Sidney",ALP,4823,43.2
