State,Division,Candidate,Party,Votes,Percent
NSW,Grayndler,"ALBANESE, Anthony",ALP,41971,55.7
NSW,Grayndler,"GAO, Ning",IND,3621,4.8
NSW,Grayndler,"WEBB, Warren",ON,2342,3.1
NSW,Grayndler,"KARADJIS, Michael",IND,535,0.7
NSW,Grayndler,"ROBINSON, Michael",CDP,630,0.8
NSW,Grayndler,"RYDER, John",IND,177,0.2
NSW,Greenway,"BAWDEN, Bob",CDP,3292,4.2
NSW,Greenway,"MOSSFIELD, Frank",ALP,36010,46.4
NSW,Greenway,"HOWDEN, Jocelyn",GRN,1459,1.9
NSW,Greenway,"CROSS, Mathew",LP,23865,30.8
NSW,Greenway,"NIXON, Bill",ON,7774,10.0
NSW,Greenway,"DHILLON, Salvinder",IND,586,0.8
NSW,Greenway,"BONUEDI, Reynolds",IND,1082,1.4
NSW,Greenway,"REDDY, Peter",AD,3497,4.5
NSW,Gwydir,"ANDERSON, Hon John",NPA,30829,46.1
NSW,Gwydir,"PAXTON, Derrick",CDP,1106,1.7
NSW,Gwydir,"MURNAIN, Anne",ALP,17773,26.6
NSW,Gwydir,"GRAHAM, Ken",AD,1624,2.4
NSW,Gwydir,"PERRETT, Jim",IND,856,1.3
NSW,Gwydir,"JOHNS, Bob",ON,13875,20.8
NSW,Gwydir,"EDWARDS, Gary",IND,747,1.1
NSW,Hughes,"MCGOLDRICK, Jim",IND,2069,2.5
NSW,Hughes,"VALE, Danna",LP,38199,47.0
NSW,Hughes,"LENTERN, Jo-Anne",GRN,2224,2.7
NSW,Hughes,"KUNATHAI, Suthep",IND,655,0.8
NSW,Hughes,"BOWEN, Jim",IND,211,0.3
NSW,Hughes,"HILL, David",ALP,27711,34.1
NSW,Hughes,"BLACKBURN, Adrian",AD,3096,3.8
NSW,Hughes,"HEALD, Martin",IND,148,0.2
NSW,Hughes,"LOWDER, Reginald",ON,7020,8.6
NSW,Hume,"GREEN, Jan",GRN,1560,2.3
NSW,Hume,"HICKSON, Wayne",ON,7471,10.8
NSW,Hume,"VEITCH, Mick",ALP,22466,32.5
NSW,Hume,"FERGUSON, Christine",NPA,6433,9.3
NSW,Hume,"FOWLER, Philip",IND,413,0.6
NSW,Hume,"COX, Dave",IND,551,0.8
NSW,Hume,"MCCLUNG, Jean",IND,142,0.2
NSW,Hume,"SCHULTZ, Alby",LP,28299,40.9
NSW,Hume,"BUTLER, Greg",AD,1817,2.6
NSW,Hunter,"BENNISON, Rod",AD,2278,3.2
NSW,Hunter,"MEDDOWS, Peter",IND,296,0.4
NSW,Hunter,"COOK, Terry",IND,152,0.2
NSW,Hunter,"FITZGIBBON, Joel",ALP,39187,54.6
NSW,Hunter,"MCLEAN, Cherrilyn",LP,11919,16.6
NSW,Hunter,"RYAN, James",GRN,1433,2.0
NSW,Hunter,"LAWLER, Ann",IND,363,0.5
NSW,Hunter,"MACAULAY, Rob",NPA,7976,11.1
NSW,Hunter,"CULLEY, Darren",ON,8131,11.3
NSW,Kingsford-Smith,"FAULKNER, Tio",LP,21852,30.5
NSW,Kingsford-Smith,"BRERETON, Hon Laurie",ALP,37123,51.9
NSW,Kingsford-Smith,"HARALAMBOUS, Tatiana",IND,2698,3.8
NSW,Kingsford-Smith,"CASWELL, Allan",AD,2723,3.8
NSW,Kingsford-Smith,"MATSON, Murray",GRN,2505,3.5
NSW,Kingsford-Smith,"MCEWEN, Jack",ON,4167,5.8
NSW,Kingsford-Smith,"GORYACHEV, Vladimir",IND,495,0.7
NSW,Lindsay,"GRIM-REAPER, Steve",IND,1043,1.4
NSW,Lindsay,"ACKER, Sidney",IND,475,0.6
NSW,Lindsay,"LEAR, Stephen",AD,2221,2.9
NSW,Lindsay,"EYKAMP, Jean",CDP,1047,1.3
NSW,Lindsay,"LIPMAN, David",IND,166,0.2
NSW,Lindsay,"EDWARDS, Lesley",GRN,1518,2.0
NSW,Lindsay,"O'TOOLE, Cathy",ALP,29903,39.1
NSW,Lindsay,"KELLY, Jackie",LP,31872,41.7
NSW,Lindsay,"IVOR, F",IND,127,0.2
NSW,Lindsay,"PUTRA, Rick",ON,7621,10.0
NSW,Lindsay,"BAILEY, Dion",IND,446,0.6
NSW,Lowe,"SICARI, Vince",IND,1603,2.2
NSW,Lowe,"ZAMMIT, Paul",IND,11700,15.8
NSW,Lowe,"MEIKLE, Jeff",AD,1714,2.3
NSW,Lowe,"LEE, Robert",LP,24617,33.2
NSW,Lowe,"VERCO, Natasha",GRN,1300,1.7
NSW,Lowe,"WILKISON, Gary",IND,80,0.1
NSW,Lowe,"WRIGHT, John",ON,2768,3.7
NSW,Lowe,"MURPHY, John",ALP,26730,36.0
NSW,Lowe,"DAVIES, Owen",CDP,597,0.8
NSW,Lowe,"WONG, Chris",IND,2813,3.8
NSW,Lowe,"MAISANO, Giancarlo",IND,267,0.4
NSW,Lyne,"SIMMS, Terrence",IND,984,1.3
NSW,Lyne,"JACOBI, Carrie",GRN,1501,2.0
NSW,Lyne,"GRIEVES, Vicki",ALP,22456,29.5
NSW,Lyne,"MULDOON, Graeme",IND,197,0.3
NSW,Lyne,"DANTON, Ray",ON,9011,11.8
NSW,Lyne,"VAILE, Hon Mark",NPA,38812,51.0
NSW,Lyne,"QUARTLY, Allan",AD,1974,2.6
NSW,Lyne,"WATTS, Barry",CDP,1166,1.5
NSW,Macarthur,"FAHEY, Hon John",LP,40395,47.7
NSW,Macarthur,"BANASIK, Michael",ALP,28495,33.7
NSW,Macarthur,"WOOD, Michelle",GRN,2692,3.2
NSW,Macarthur,"ALM, Damian",ON,9246,10.9
NSW,Macarthur,"KAUFMANN, Anthony",AD,3761,4.4
NSW,Mackellar,"ELLIS, Bob",IND,4729,6.3
NSW,Mackellar,"OCKENDEN, Trevor",GRN,2500,3.4
NSW,Mackellar,"DORIC, Stephen",IND,193,0.3
NSW,Mackellar,"BISHOP, Hon Bronwyn",LP,39966,53.7
NSW,Mackellar,"DIMOND, Vicki",AD,7104,9.5
NSW,Mackellar,"WEBECK, John",ON,5355,7.2
NSW,Mackellar,"LORENTZEN, Nick",ALP,14605,19.6
NSW,Macquarie,"GRIGG, Shirley",IND,1510,2.0
NSW,Macquarie,"BARTLETT, Kerry",LP,32432,42.7
NSW,Macquarie,"PENNY, Michael",IND,222,0.3
NSW,Macquarie,"SHEATHER, Les",ON,7870,10.4
NSW,Macquarie,"DEAHM, Maggie",ALP,26391,34.8
NSW,Macquarie,"DOUST, Adele",GRN,2563,3.4
NSW,Macquarie,"RICKARD, Jon",AD,4895,6.4
NSW,Mitchell,"ELLARD, Anthony",ALP,16263,21.3
NSW,Mitchell,"GREGORY, Ken",CDP,1235,1.6
NSW,Mitchell,"BURKE, Stephen",ON,5090,6.6
NSW,Mitchell,"TAYLOR, Cindy",GRN,1719,2.2
NSW,Mitchell,"CADMAN, Hon Alan",LP,46203,60.4
NSW,Mitchell,"UZUNOSKI, Ilo",IND,1988,2.6
NSW,Mitchell,"MCAULIFFE, Helen",AD,3852,5.0
NSW,Mitchell,"LYONS, Michael",IND,145,0.2
NSW,New England,"CRONIN, James",GRN,1460,2.1
NSW,New England,"NUTTALL, Graham",IND,6202,9.1
NSW,New England,"MONLEY, Peter",LP,11261,16.4
NSW,New England,"PEARCE, Oriel",CDP,1143,1.7
NSW,New England,"LETTERS, Frances",IND,162,0.2
NSW,New England,"MORTON, David",IND,449,0.7
NSW,New England,"DIXON, Pat",ALP,15733,23.0
NSW,New England,"CLAIR, Stuart St",NPA,21299,31.1
NSW,New England,"GRINDLAY, Rebekah",AD,1466,2.1
NSW,New England,"WEARNE, Victor",ON,9288,13.6
NSW,Newcastle,"CRITICOS, Harry",IND,2718,4.2
NSW,Newcastle,"JACOBI, Carrie",GRN,5965,9.4
NSW,Newcastle,"MORRIS, Allan",ALP,31441,47.7
NSW,Newcastle,"BISGROVE, Stephen",AD,5607,8.6
NSW,Newcastle,"PAYNE, Geoff",IND,662,1.0
NSW,Newcastle,"BUDWORTH, Greg",CDP,1798,2.7
NSW,Newcastle,"WILLIAMS, Harry",IND,1131,1.8
NSW,Newcastle,"TAYLOR, Kate",ON,10466,16.5
NSW,Newcastle,"BOYD, Peter",IND,757,1.1
NSW,Newcastle,"WELSH, Ivan",IND,4398,6.6
NSW,Newcastle,"KING, Tony",IND,280,0.2
NSW,North Sydney,"WOODROFFE, Andrew",GRN,3106,3.9
NSW,North Sydney,"PONG, Henry",IND,3727,4.7
NSW,North Sydney,"BOURNE, Roger",CDP,698,0.9
NSW,North Sydney,"RUSSELL, Glenn",IND,136,0.2
NSW,North Sydney,"HOCKEY, Joe",LP,42887,54.3
NSW,North Sydney,"HOCKLEY, John",ON,2270,2.9
NSW,North Sydney,"SPAIN, Anthony",AD,5726,7.2
NSW,North Sydney,"OWENS, Julie",ALP,20403,25.8
NSW,Page,"CAUSLEY, Hon Ian",NPA,31313,41.8
NSW,Page,"WENBAN, Warren",ON,8473,11.3
NSW,Page,"O'DRISCOLL, Kath",IND,402,0.5
NSW,Page,"CLAUSEN, Graham",CDP,1133,1.5
NSW,Page,"ROGERS, Nicole",GRN,3460,4.6
NSW,Page,"MATHEWS, Joy",ALP,26548,35.4
NSW,Page,"WRIGHTSON, Peter",AD,2162,2.9
NSW,Page,"BEHN, Doug",IND,1498,2.0
NSW,Parkes,"WILSON, Robert",IND,8657,11.8
NSW,Parkes,"LAWLER, Tony",NPA,20791,28.4
NSW,Parkes,"MACDOUGALL, Scott",LP,7261,9.9
NSW,Parkes,"BREBNER, Barry",ALP,26070,35.6
NSW,Parkes,"BURTON, David",AD,1246,1.7
NSW,Parkes,"MCNAUGHT, Don",ON,9230,12.6
NSW,Parramatta,"CAMERON, Ross",LP,31060,43.6
NSW,Parramatta,"COGGER, John",IND,108,0.1
NSW,Parramatta,"WONG, Matthew",IND,3073,4.3
NSW,Parramatta,"ELLIOTT, Hon Paul",ALP,27521,38.7
NSW,Parramatta,"MULLIGAN, Peter",AD,2033,2.9
NSW,Parramatta,"SCHEMBRI, Tina",IND,707,1.0
NSW,Parramatta,"CONSANDINE, Peter",IND,79,0.1
NSW,Parramatta,"JONSSON, Dee",CDP,899,1.3
NSW,Parramatta,"HALE, Ian",ON,4495,6.3
NSW,Parramatta,"WRIGHT, Peter",GRN,1195,1.7
NSW,Paterson,"KING, Anthony",IND,666,0.9
NSW,Paterson,"BUCHAN, Andrew",IND,448,0.6
NSW,Paterson,"HORNE, Bob",ALP,33066,43.1
NSW,Paterson,"BALDWIN, Bob",LP,31212,40.7
NSW,Paterson,"MOFFAT, Michelle",IND,608,0.8
NSW,Paterson,"DAVIS, Jan",GRN,1577,2.1
NSW,Paterson,"RUTLEDGE, Geoffrey",AD,1467,1.9
NSW,Paterson,"FULLER, Paul",ON,6355,8.3
NSW,Paterson,"UNGER, Paul",IND,145,0.2
NSW,Paterson,"DELLIT, Alison",IND,164,0.2
NSW,Paterson,"MURRAY, David",CDP,957,1.2
NSW,Prospect,"POULARIS, Manny",AD,3405,4.9
NSW,Prospect,"HUTCHINSON, John",ON,5199,7.5
NSW,Prospect,"AZIZ, Nahid",LP,15965,23.0
NSW,Prospect,"HARRIS, Chris",GRN,1074,1.5
NSW,Prospect,"CROSIO, Hon Janice",ALP,41310,59.5
NSW,Prospect,"COGGER, Linda",IND,235,0.3
NSW,Prospect,"TONGSUMRITH, Somchai",IND,2199,3.2
NSW,Reid,"ANANIN, John",CDP,2544,3.6
NSW,Reid,"POULARIS, David",AD,2052,2.9
NSW,Reid,"THOMSON, Jamie",GRN,1293,1.8
NSW,Reid,"FERGUSON, Laurie",ALP,41162,57.6
NSW,Reid,"O'CONNOR, Shane",ON,4477,6.3
NSW,Reid,"TONGSUMRITH, Penny",IND,4045,5.7
NSW,Reid,"FREAME, Alma",LP,15637,21.9
NSW,Reid,"SAVOULIAN, Rupen",IND,302,0.4
NSW,Richmond,"NEWELL, Neville",ALP,31129,38.3
NSW,Richmond,"PENHALIGON, John",ON,8278,10.2
NSW,Richmond,"PIEK, Leo",IND,621,0.8
NSW,Richmond,"CULLEN, Peter",AD,2305,2.8
NSW,Richmond,"DEVENDRA, Alan",IND,1662,2.0
NSW,Richmond,"ANTHONY, Larry",NPA,32645,40.2
NSW,Richmond,"PATTERSON, Helen",IND,320,0.4
NSW,Richmond,"TABART, Tom",GRN,4323,5.3
NSW,Riverina,"KIBBEY, David",LP,15942,21.4
NSW,Riverina,"GILLIES, Rosemary",AD,1770,2.4
NSW,Riverina,"COLLINS, Denis",IND,1218,1.6
NSW,Riverina,"BARTON, David",ON,9129,12.3
NSW,Riverina,"HARGREAVES, Peter",ALP,19234,25.9
NSW,Riverina,"HULL, Kay",NPA,27060,36.4
NSW,Robertson,"GLANCEY, Kevin",ON,6940,9.2
NSW,Robertson,"LLOYD, Jim",LP,32963,43.9
NSW,Robertson,"PENFOLD, Andrew",AD,3303,4.4
NSW,Robertson,"MCKENZIE, Ian",GRN,1598,2.1
NSW,Robertson,"ASHBURN, Marie",IND,364,0.5
NSW,Robertson,"NEAL, Belinda",ALP,29917,39.8
NSW,Shortland,"MORONEY, Rebecca",GRN,2681,3.6
NSW,Shortland,"HALL, Jill",ALP,38004,51.8
NSW,Shortland,"WELSH, Ivan",IND,1878,2.6
NSW,Shortland,"POLLNITZ, Aysha",AD,2605,3.5
NSW,Shortland,"GARDNIR, Ron",ON,7499,10.2
NSW,Shortland,"CRAIG, Peter",LP,20733,28.2
NSW,Sydney,"RYDE, Jenny",GRN,4683,6.2
NSW,Sydney,"PLIBERSEK, Tanya",ALP,38920,51.6
NSW,Sydney,"PERCY, John",IND,568,0.7
NSW,Sydney,"HENSLEY, Warren",ON,1917,2.5
NSW,Sydney,"DOHERTY, Denis",IND,441,0.6
NSW,Sydney,"MUNRO, Jenny",IND,591,0.8
NSW,Sydney,"LUNSMANN, Anna",IND,538,0.7
NSW,Sydney,"ABDURAHMAN, Flavia",IND,1676,2.2
NSW,Sydney,"HANSON, Ben",AD,5092,6.7
NSW,Sydney,"LIPPMANN, Michael",IND,112,0.2
NSW,Sydney,"MORROW, Bruce",LP,20899,27.7
NSW,Throsby,"ORR, Dan",ON,8267,11.4
NSW,Throsby,"STAVROPOULOS, Peter",IND,379,0.5
NSW,Throsby,"BARRY, Ann",AD,2751,3.8
NSW,Throsby,"SPERLING, Karia",GRN,2230,3.1
NSW,Throsby,"MIFSUD, Charlie",LP,12538,17.3
NSW,Throsby,"HUGHES, Brian",CDP,1949,2.7
NSW,Throsby,"HOLLIS, Colin",ALP,44468,61.3
NSW,Warringah,"ABBOTT, Hon Tony",LP,39753,55.5
NSW,Warringah,"JOHNSTONE, Heath",CDP,725,1.0
NSW,Warringah,"HERAGHTY, Julie",ALP,19730,27.5
NSW,Warringah,"LINDRUM, Janne",ON,3873,5.4
NSW,Warringah,"ALLEN, Tony",IND,150,0.2
NSW,Warringah,"PATERSON, Brett",AD,4271,6.0
NSW,Warringah,"LAM, Keelah",GRN,2970,4.1
NSW,Warringah,"JUDD, Ines",IND,204,0.3
NSW,Watson,"RAFFERTY, Joe",LP,19461,26.9
NSW,Watson,"PETERSON, Murray",CDP,1176,1.6
NSW,Watson,"ABDURAHMAN, Zahir",IND,3838,5.3
NSW,Watson,"WRIGHT, Claire",ON,3392,4.7
NSW,Watson,"TOOMEY, Caroline",GRN,1070,1.5
NSW,Watson,"MCLEAY, Hon Leo",ALP,41159,56.8
NSW,Watson,"NEWMAN, Amelia Gavagnin",AD,2309,3.2
NSW,Wentworth,"KOSTER, Dezi",IND,467,0.6
NSW,Wentworth,"MCLOUGHLIN, Tom",GRN,3592,4.9
NSW,Wentworth,"THOMSON, Hon Andrew",LP,36348,49.8
NSW,Wentworth,"COLLINGS, Margaret",AD,4470,6.1
NSW,Wentworth,"PEARCE, Paul",ALP,24198,33.1
NSW,Wentworth,"JACOBS, Alan",IND,1978,2.7
NSW,Wentworth,"FORD, Waverney",ON,2004,2.7
NSW,Werriwa,"THORN, Andrew",LP,21251,29.0
NSW,Werriwa,"COCKAYNE, James",AD,2594,3.5
NSW,Werriwa,"PECK, Ibrahim",IND,1099,1.5
NSW,Werriwa,"LATHAM, Mark",ALP,37106,50.6
NSW,Werriwa,"HYSLOP, John",ON,8440,11.5
NSW,Werriwa,"FREEMAN, Sharynne",IND,1260,1.7
NSW,Werriwa,"KEARNEY, Vicki",GRN,1605,2.2
VIC,Aston,"STOSEGAN, Darrell",AD,6000,7.5
VIC,Aston,"LOCKWOOD, Peter",ALP,30689,38.5
VIC,Aston,"NUGENT, Peter",LP,38645,48.5
VIC,Aston,"RIGONI, Paul",IND,685,0.9
VIC,Aston,"CAMERON, Ian",ON,2306,2.9
VIC,Aston,"CHEN, Guosheng",IND,1371,1.7
VIC,Ballarat,"COLOSIMO, Frank",CDP,840,1.1
VIC,Ballarat,"RONALDSON, Hon Michael",LP,34527,45.2
VIC,Ballarat,"BLANCHARD, John",ON,3738,4.9
VIC,Ballarat,"PRICE, Peta",AD,2824,3.7
VIC,Ballarat,"WILEY, John",IND,1569,2.1
VIC,Ballarat,"TAYLOR, Margaret",IND,182,0.2
VIC,Ballarat,"HARRISON, Ian",IND,188,0.2
VIC,Ballarat,"GRAHAM, Alex",IND,147,0.2
VIC,Ballarat,"CAMPBELL, Malcolm",GRN,1083,1.4
VIC,Ballarat,"CARD, Margaret",ALP,31232,40.9
VIC,Batman,"RICHARDSON, Martin",IND,1486,1.8
VIC,Batman,"FERGUSON, Martin",ALP,53034,65.8
VIC,Batman,"ROSENBAUM, Helen",GRN,3705,4.6
VIC,Batman,"BARWICK, Wayne",IND,254,0.3
VIC,Batman,"NICHOLLS, Mart",AD,4036,5.0
VIC,Batman,"ROWE, Lauri",LP,16290,20.2
VIC,Batman,"MAZLOUM, Sami",IND,659,0.7
VIC,Batman,"WILSON, Matt",IND,1087,1.3
VIC,Bendigo,"MCDONALD, Alan",IND,526,0.7
VIC,Bendigo,"TURNER, Max",LP,28004,35.9
VIC,Bendigo,"TILLEY, Alan",AD,3533,4.5
VIC,Bendigo,"MADDIGAN, Gayle",IND,361,0.5
VIC,Bendigo,"MITCHELL, Scott",NPA,2479,3.2
VIC,Bendigo,"THORPE, Alfred",IND,1108,1.4
VIC,Bendigo,"BIGGS, Peter",IND,332,0.4
VIC,Bendigo,"ZEGERS, Karel",ON,5159,6.6
VIC,Bendigo,"GIBBONS, Steve",ALP,33483,42.9
VIC,Bendigo,"SPEIRS, Lyn",IND,126,0.1
VIC,Bendigo,"JONES, David",GRN,2080,2.7
VIC,Bendigo,"MORLEY, Peter",IND,846,1.1
VIC,Bruce,"MCBETH, Adam",AD,4718,6.0
VIC,Bruce,"LOWE, Laurence",ON,2296,2.9
VIC,Bruce,"SOOS, Michael",IND,209,0.3
VIC,Bruce,"GRIFFIN, Alan",ALP,38165,48.7
VIC,Bruce,"CHABDIJAN, Dikran",IND,253,0.3
VIC,Bruce,"HUYNH, Toan",IND,1336,1.7
VIC,Bruce,"SMITH, Colin",GRN,1195,1.5
VIC,Bruce,"WOOD, Jim",LP,30257,38.6
VIC,Burke,"O'KEEFE, Hon Neil",ALP,36516,50.0
VIC,Burke,"HARDY, Rod",IND,957,1.3
VIC,Burke,"PETROVICH, Serge",LP,26317,36.0
VIC,Burke,"FYFFE, Paul",GRN,1397,1.9
VIC,Burke,"MASON, Ngaire",IND,163,0.2
VIC,Burke,"WILLIAMS, Vaughan",AD,4365,6.0
VIC,Burke,"PRESTON, Frank",ON,3319,4.5
VIC,Calwell,"LIVESAY, Robert",AD,5363,6.7
VIC,Calwell,"BLAKE, Trevor",LP,21111,26.3
VIC,Calwell,"THEOPHANOUS, Hon Dr Andrew",ALP,50022,62.4
VIC,Calwell,"HARRIS, Michael",IND,755,0.9
VIC,Calwell,"KECELI, Benal",IND,2968,3.7
