State,Division,Candidate,Party,Votes,Percent
NSW,Watson,"BURKE, Hon Tony",ALP,44464,51.9
NSW,Watson,"JORGENSEN, Alan",PHON,4178,4.9
NSW,Watson,"SCHOTT, Bradley",GRN,8200,9.6
NSW,Wentworth,"MURRAY, Tim",ALP,9654,10.8
NSW,Wentworth,"FISHER, Dean",PHON,895,1.0
NSW,Wentworth,"KANAK, Dominic Wy",GRN,7410,8.3
NSW,Wentworth,"DUMER, Natalie",UAP,1813,2.0
NSW,Wentworth,"SPENDER, Allegra",IND,31810,35.8
NSW,Wentworth,"LEWKOVITZ, Daniel",LDP,1346,1.5
NSW,Wentworth,"SHARMA, Dave",LP,35995,40.5
NSW,Werriwa,"TEY, Victor",LDP,8978,8.9
NSW,Werriwa,"NIKOLIC, Tony",UAP,8813,8.8
NSW,Werriwa,"STANLEY, Anne",ALP,40108,39.9
NSW,Werriwa,"SHUKLA, Apurva",GRN,6772,6.7
NSW,Werriwa,"KAYAL, Sam",LP,30864,30.7
NSW,Werriwa,"BOOKE, Adam",PHON,5096,5.1
NSW,Whitlam,"JONES, Stephen",ALP,49218,45.0
NSW,Whitlam,"WHEELER, Michael",LDP,4062,3.7
NSW,Whitlam,"HUGHES, Colin",PHON,7543,6.9
NSW,Whitlam,"CAINS, Mike",LP,30849,28.2
NSW,Whitlam,"WODE, Allan",UAP,5886,5.4
NSW,Whitlam,"DIXON, Jamie",GRN,11779,10.8
VIC,Aston,"SPELMAN, Rebekah",UAP,5990,6.1
VIC,Aston,"TUDGE, Hon Alan",LP,42260,43.1
VIC,Aston,"COOKSON, Asher",GRN,11855,12.1
VIC,Aston,"BRUCE, Ryan",TNL,973,1.0
VIC,Aston,"IBBOTSON, Craig",PHON,3022,3.1
VIC,Aston,"ROCHE, Liam",LDP,2111,2.2
VIC,Aston,"DOYLE, Mary",ALP,31949,32.5
VIC,Ballarat,"BARNES, John",GRN,14076,14.6
VIC,Ballarat,"GREEN, Ben",LP,26142,27.1
VIC,Ballarat,"GRAHAM, Alex",IND,2044,2.1
VIC,Ballarat,"SEDGMAN, Kerryn",AFP,682,0.7
VIC,Ballarat,"PRYSE-SMITH, Terri",UAP,3693,3.8
VIC,Ballarat,"TAXIS, Rosalie",PHON,3476,3.6
VIC,Ballarat,"MCGRATH, Julia",LDP,3216,3.3
VIC,Ballarat,"KING, Hon Catherine",ALP,43171,44.7
VIC,Bendigo,"LAURIE, James",IND,4319,4.3
VIC,Bendigo,"CHESTERS, Lisa",ALP,42883,43.0
VIC,Bendigo,"SCHADE, Darin",LP,26576,26.6
VIC,Bendigo,"SINCLAIR, Cate",GRN,14026,14.1
VIC,Bendigo,"BANSEMER, Matt",LDP,2888,2.9
VIC,Bendigo,"MIHAIL, Ben",PHON,5508,5.5
VIC,Bendigo,"SUARES, Elijah",UAP,3579,3.6
VIC,Bruce,"SKROBO, Christine",LDP,4821,5.1
VIC,Bruce,"BABET, Matt",UAP,8299,8.7
VIC,Bruce,"DEANS, Hayley",PHON,4544,4.8
VIC,Bruce,"HILL, Julian",ALP,39516,41.5
VIC,Bruce,"MOODY, James",LP,28837,30.3
VIC,Bruce,"KIRWAN, Matthew",GRN,9273,9.7
VIC,Calwell,"PRESTON, Mark",PHON,5957,7.0
VIC,Calwell,"STAKER-GUNN, Tim",LP,20111,23.7
VIC,Calwell,"ABBOUD, Natalie",GRN,8277,9.7
VIC,Calwell,"VAMVAKINOU, Maria",ALP,38127,44.9
VIC,Calwell,"NAIM, Joshua",UAP,7578,8.9
VIC,Calwell,"SMALL, Jerome",VS,3433,4.0
VIC,Calwell,"BENGTSSON, Maria",AFP,1512,1.8
VIC,Casey,"GAME, Jenny",GRN,12894,12.9
VIC,Casey,"COLE, Craig",IND,3455,3.5
VIC,Casey,"KLOP, Andrew",AJP,1844,1.9
VIC,Casey,"VIOLI, Aaron",LP,36347,36.5
VIC,Casey,"BRINDLE, Bill",ALP,24779,24.9
VIC,Casey,"MURPHY, Paul",PHON,3260,3.3
VIC,Casey,"FIELD, Chris",AFP,687,0.7
VIC,Casey,"SMITH, Trevor",LDP,2008,2.0
VIC,Casey,"SULLIVAN, Peter",DHJP,1207,1.2
VIC,Casey,"BELLVE, Anthony",UAP,4834,4.9
VIC,Casey,"MILES, Claire Ferres",IND,8307,8.3
VIC,Chisholm,"LIU, Gladys",LP,35038,36.3
VIC,Chisholm,"STANFIELD, Thomas",DHJP,946,1.0
VIC,Chisholm,"ANTONIE, Anthea",AFP,567,0.6
VIC,Chisholm,"TYRRELL, Aaron",PHON,1377,1.4
VIC,Chisholm,"WHITFIELD, Rod",AJP,1122,1.2
VIC,Chisholm,"DARE, Ryan",ACP,384,0.4
VIC,Chisholm,"KING, Ethelyn",LDP,1620,1.7
VIC,Chisholm,"NEWMAN, Sarah",GRN,12130,12.6
VIC,Chisholm,"KEMPSON, Melanie",UAP,2295,2.4
VIC,Chisholm,"MURPHY, Dominique",IND,1590,1.7
VIC,Chisholm,"TSENG, Wayne",IND,757,0.8
VIC,Chisholm,"GARLAND, Dr Carina",ALP,38692,40.1
VIC,Cooper,"BANGAAR, Rabin",AJP,2207,2.4
VIC,Cooper,"LARKIN, Kath",VS,3250,3.5
VIC,Cooper,"LIDDLE, Celeste",GRN,25648,27.4
VIC,Cooper,"WHITEHEAD, Adrian",Fus,1585,1.7
VIC,Cooper,"ATKINSON, Jadon",LP,15329,16.4
VIC,Cooper,"ROSA, Adam La",UAP,4170,4.5
VIC,Cooper,"TURNER, William",PHON,2807,3.0
VIC,Cooper,"KEARNEY, Ged",ALP,38754,41.3
VIC,Corangamite,"JUHASZ, Stephen",AFP,868,0.9
VIC,Corangamite,"MARSHALL, Alex",GRN,15349,15.2
VIC,Corangamite,"COKER, Libby",ALP,38573,38.2
VIC,Corangamite,"WATKINS, Meg",AJP,1986,2.0
VIC,Corangamite,"ASHER, Stephanie",LP,34463,34.1
VIC,Corangamite,"BARKER, Paul",LDP,2526,2.5
VIC,Corangamite,"SORENSEN, Luke",PHON,2548,2.5
VIC,Corangamite,"ABOU-ZEID, Daniel",UAP,3233,3.2
VIC,Corangamite,"D'ARGENT, Jean-Marie",DHJP,1421,1.4
VIC,Corio,"BULL, Sue",SAll,2444,2.5
VIC,Corio,"TAYLOR, Jessica",AFP,1080,1.1
VIC,Corio,"PATEL, Manish",LP,23822,24.6
VIC,Corio,"NORTHEAST, Simon",GRN,14450,14.9
VIC,Corio,"JONES, Robert",PHON,3788,3.9
VIC,Corio,"ADAMS, Naomi",AJP,2350,2.4
VIC,Corio,"PAYNE, Max",LDP,3383,3.5
VIC,Corio,"MURDOCK, Shane",UAP,4781,4.9
